product_id,category,product_name,brand_name,manufacturer,brand,manufacturer_confidence,goods_no,data_source,ml_display,ml_estimated_total,volume_unit,price_regular,price_sale,price_per_10ml,raw_ingredient_text
pi_cream_A000000210141,cream,피토메르 이드라 오리지널 멜팅크림 30ml,피토메르,,,,A000000210141,olive_crwl_price_ingredient,30.0,30.0,ml,68000.0,39030.0,13010.0,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 옥틸도데칸올, 베타인, 세테아릴알코올, 코코-카프릴레이트/카프레이트, 펜틸렌글라이콜, 글리세릴스테아레이트시트레이트, 옥수수오일, 시어버터, 프로필렌글라이콜다이펠라고네이트, 호호바씨오일, 세테아릴글루코사이드, 펜타에리스리틸다이스테아레이트, 카보머, 잔탄검, 클로페네신, 카프릴릴글라이콜, 글리세릴카프릴레이트/카프레이트, 향료, 소듐하이드록사이드, 돌콩오일, 씨솔트, 피씨에이, 토코페롤, 아데노신, 미역추출물, 페네틸알코올, 해바라기씨오일, 퉁퉁마디추출물, 소듐카라기난"
pi_cream_A000000210159,cream,피토메르 이드라 오리지널 멜팅크림 50ml,피토메르,,,,A000000210159,olive_crwl_price_ingredient,50.0,50.0,ml,126000.0,79000.0,15800.0,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 옥틸도데칸올, 베타인, 세테아릴알코올, 코코-카프릴레이트/카프레이트, 펜틸렌글라이콜, 글리세릴스테아레이트시트레이트, 옥수수오일, 시어버터, 프로필렌글라이콜다이펠라고네이트, 호호바씨오일, 세테아릴글루코사이드, 펜타에리스리틸다이스테아레이트, 카보머, 잔탄검, 클로페네신, 카프릴릴글라이콜, 글리세릴카프릴레이트/카프레이트, 향료, 소듐하이드록사이드, 돌콩오일, 씨솔트, 피씨에이, 토코페롤, 아데노신, 미역추출물, 페네틸알코올, 해바라기씨오일, 퉁퉁마디추출물, 소듐카라기난"
pi_cream_A000000210288,cream,[단독기획/PDRN] 파티온 노스카나인 트러블 모공탄력 크림 45ml 기획(+15ml),파티온,,,,A000000210288,olive_crwl_price_ingredient,45.0,60.0,ml,34000.0,27800.0,4633.3,"정제수, 글리세린, 부틸렌글라이콜, 메틸트라이메티콘, 에틸헥실스테아레이트, 나이아신아마이드, 펜틸렌글라이콜, 1,2-헥산다이올, 메틸프로판다이올, 타피오카전분, 세테아릴알코올, 판테놀, 클로렐라 불가리스추출물, 하이드로제네이티드올리브오일데실에스터, 아라비아고무나무검, 올리브오일, 사과추출물, 레틴알, 소듐헤파린, 쑥잎추출물, 다이아이소스테아릴말레이트, 폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머, 하이드로제네이티드폴리데센, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 세테아릴올리베이트, 카프릴릭/카프릭트라이글리세라이드, 글리세릴스테아레이트에스이, 솔비탄올리베이트, 폴리아크릴릭애씨드, 트로메타민, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, C12-20알킬글루코사이드, 글루코오스, 세틸팔미테이트, 프룩토올리고사카라이드, 프룩토오스, 팔미틱애씨드, 다이에틸헥실시링질리덴말로네이트, 하이드로제네이티드레시틴, 솔비탄팔미테이트, 에틸헥실글리세린, 알란토인	, 다이라우릴티오다이프로피오네이트, 다이포타슘글리시리제이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 아데노신, 아가, 솔비탄올리에이트, 소듐파이테이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리글리세릴-10라우레이트, 베타-글루칸, 세라마이드엔피, 베타인, 포스파티딜콜린, 다이프로필렌글라이콜, 콜레스테롤, 하이드록시아세토페논, 세라마이드에이피, 카프릴릴글라이콜, 토코페롤, 소듐디엔에이, 팔미토일펜타펩타이드-4, 베헤닐알코올, C14-22알코올, C12-16알코올"
pi_cream_A000000210333,cream,[의약외품/스팟케어템] 파티온 센테카솔 연고 10g (센텔라정량추출물)(티트리향),파티온,,,,A000000210333,olive_crwl_price_ingredient,10.0,10.0,g(약 1ml 상당으로 근사),,17000.0,17000.0,
pi_cream_A000000210452,cream,[피지캐는크림] 라돌프 퓨어파지 크림 알엑스 80g,라돌프,,,,A000000210452,olive_crwl_price_ingredient,80.0,80.0,g(약 1ml 상당으로 근사),,39000.0,4875.0,"정제수, 글리세린, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, 글리세레스-26, 1,2-헥산다이올, 로즈오브예리코추출물, 베헤닐알코올, 글리세릴스테아레이트, 아세틸다이펩타이드-1세틸에스터, 피토스테롤, 버지니아풍년화추출물, 녹차추출물, 쇠비름추출물, 엑토인, 세라마이드엔피, 아데노신, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 토코페릴아세테이트, 헵타소듐헥사카복시메틸다이펩타이드-12, 하이드로제네이티드레시틴, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 부틸렌글라이콜, 잔탄검, 병풀추출물, 약모밀추출물, 백미꽃추출물, 카카오씨추출물, 셀룰로오스검, 하이드롤라이즈드알진, 솔비탄라우레이트, 하이드록시아세토페논, 하이드록시에틸셀룰로오스, 알지닌, 에틸헥실글리세린, 비닐다이메티콘, 베르가모트오일, 센티드제라늄꽃오일"
pi_cream_A000000210495,cream,에스트라 리제덤365 레티노이드 아이세럼 15ml,에스트라,,,,A000000210495,olive_crwl_price_ingredient,15.0,15.0,ml,35000.0,29700.0,19800.0,"정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 나이아신아마이드, 에틸헥실스테아레이트, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 베타인, 판테놀, 글리세릴폴리메타크릴레이트, 소듐하이알루로네이트, 글리세릴스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이메티콘/비닐다이메티콘크로스폴리머, 다이메티콘올, 하이드로제네이티드레시틴, 셀룰로오스검, 글리세릴카프릴레이트, 글루코실헤스페리딘, 스테아릭애씨드, 트로메타민, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 다이메틸아이소소바이드, 아데노신, 소듐폴리아크릴레이트, 소듐메타포스페이트, 폴리글리세릴-6카프릴레이트, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 하이드록시피나콜론레티노에이트(50 ppm), 미리스틱애씨드, 3-O-에틸아스코빅애씨드, 아크릴레이트/암모늄메타크릴레이트코폴리머, 라우릭애씨드, 티몰트라이메톡시신나메이트, 콜레스테롤, 실리카, 올레아놀릭애씨드, 카프릴릴글라이콜, 풀루란, 아세틸헵타펩타이드-4, 제인, 펙틴, 아세틸헥사펩타이드-8, 하이드롤라이즈드익스텐신, 호호바씨오일, 소듐하이드록사이드, 폴리글리세릴-10라우레이트, 아세틸옥타펩타이드-3, 시트릭애씨드"
pi_cream_A000000211188,cream,피지오겔 시카밸런스 포맨 카밍 크림 70ml,피지오겔,,,,A000000211188,olive_crwl_price_ingredient,70.0,70.0,ml,32000.0,25900.0,3700.0,"정제수, 호호바씨오일, 글리세린, 다이카프릴릴카보네이트, 세테아릴알코올, 나이아신아마이드, 프로판다이올, 1,2-헥산다이올, 판테놀, 마데카소사이드(245 ppm), 아시아티코사이드(4 ppm), 마데카식애씨드(3.5 ppm), 아시아틱애씨드(2.5 ppm), 세린, 알지닌, 글리세릴스테아레이트, 세틸알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 수크로오스스테아레이트, 수크로오스트라이스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 세틸팔미테이트, 부틸렌글라이콜, 토코페롤, 솔비탄올리베이트, 솔비탄팔미테이트, 카보머, 트로메타민, 알란토인, 해바라기씨오일, 스쿠알란, 소듐하이알루로네이트, 알로에베라잎즙가루, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 시트릭애씨드"
pi_cream_A000000211402,cream,[슬로우에이징/탄력크림] 닥터자르트 프리쥬비네이션 퍼밍 바쿠치올 크림 50ml,닥터자르트,,,,A000000211402,olive_crwl_price_ingredient,50.0,50.0,ml,,72000.0,14400.0,"정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라
에틸헥사노에이트, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 
메틸프로판다이올, 다이카프릴릴에터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세테아릴알코올, 
1,2-헥산다이올, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 페닐트라이메티콘, 
판테놀, 펜틸렌글라이콜, 카프릴릴메티콘, 바쿠치올, 호호바에스터, 세테아릴올리베이트, 글리세릴카프릴
레이트, 하이드롤라이즈드콜라겐, 아데노신, C12-16알코올, 세틸알코올, 하이드록시에틸아크릴레이트/
소듐아크릴로일다이메틸타우레이트코폴리머, 보론나이트라이드, 소듐폴리아크릴로일다이메틸타우레이트, 
글리세릴스테아레이트에스이, 팔미틱애씨드, 하이드로제네이티드레시틴, 카나우바왁스, 솔비탄올리베이트, 
아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 솔비탄아이소스테아레이트, 향료, 소듐파이테이트, 
토코페롤, 페녹시에탄올, 소듐벤조에이트, 적색504호 (CI 14700), 청색1호 (CI 42090)"
pi_cream_A000000211478,cream,[보습탄력] 아비브 부활초 크림 뉴트리션 튜브 75ml 더블 기획,아비브,,,,A000000211478,olive_crwl_price_ingredient,75.0,150.0,ml,,42000.0,2800.0,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 다이아이소스테아릴말레이트, 코코넛야자오일, 시어버터, 세테아릴알코올, 다이글리세린, 펜틸렌글라이콜, 1,2-헥산다이올, 비스-다이글리세릴폴리아실아디페이트-2, 카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드, 아이소트라이데실아이소노나노에이트, 아라키딜알코올, 판테놀, 합성비즈왁스, 비닐다이메티콘, 트루로즈오브예리코추출물(1,240 ppm), 호호바에스터, 베헤닐알코올, 글리세릴스테아레이트, 아라키딜글루코사이드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C12-16알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 팔미틱애씨드, 트로메타민, 카나우바왁스, 하이드로제네이티드레시틴, 락토바실러스발효물, 다이포타슘글리시리제이트, 잔탄검, 에틸헥실글리세린, 아데노신, 트라이소듐에틸렌다이아민다이석시네이트, 토코페롤, 차가버섯추출물, 메틸프로판다이올, 블루아가베잎추출물"
pi_cream_A000000211928,cream,[주름 강력개선]LBB 인텐시브 모이스처라이징 아이크림 15ml,LBB,,,,A000000211928,olive_crwl_price_ingredient,15.0,15.0,ml,48000.0,35700.0,23800.0,"탄제린수,정제수,부틸렌글라이콜,잇꽃씨오일,글리
세린,세테아릴알코올,펜타에리스리틸테트라에틸헥
사노에이트,프로필헵틸카프릴레이트,수크로오스폴리
스테아레이트,1,2-헥산다이올,나이아신아마이드,비닐다이메티콘,메티콘실세스퀴옥세인크로스폴리머,베헤네스-25,시어
버터,코코-카프릴레이트,카프레이트,운데케인,하이
드로제네이티드폴리아이소부텐,글리세릴카프릴레이
트,카보머,트라이데케인,라벤더오일,카프릴릭,카프
릭트라이글리세라이드,소듐파이테이트,잔탄검,세드
랏껍질오일,아데노신,자몽껍질오일,필리핀오렌지전초오일,토코
페롤,돌콩오일,라즈베리잎세포배양물,토마토잎세포배양추출물"
pi_cream_A000000212010,cream,[기미잡티 크림]LBB 골드렐라 펩타이드 28 안티 멜라닌 마스크 크림 100ml,LBB,,,,A000000212010,olive_crwl_price_ingredient,100.0,100.0,ml,49000.0,41500.0,4150.0,"시어버터,비닐다이메티콘,펜타에리스리틸테트라에틸헥사노에이트,프로판다이올,C12-15알킬벤조에이트,나이아신아마이드,세테아릴알코올,오조케라이트,1,2-헥산다이올,글리세릴스테아레이트,세테아릴올리베이트,부틸렌글라이콜,솔비탄올리베이트,베헤네스-25,소듐폴리아크릴레이트,카프릴릭/카프릭트라이글리세라이드,에틸헥실글리세린,카프릴릴글라이콜,라벤더오일,소듐파이테이트,말토덱스트린,글리세린,아데노신,세드랏껍질오일,클로렐라발효물,자몽껍질오일,지치뿌리추출물,하이드록시데실유비퀴논,폴리글리세릴-10올리에이트,필리핀오렌지전초오일,하이드로제네이티드레시틴,에스에이치-올리고펩타이드-1,에스에이치-올리고펩타이드-2,에스에이치-폴리펩타이드-1,에스에이치-폴리펩타이드-3,에스에이치-폴리펩타이드-22"
pi_cream_A000000212016,cream,에센허브 티트리 수딩 인 카밍 크림 80ml 기획(+크림 30ml),에센허브,,,,A000000212016,olive_crwl_price_ingredient,80.0,110.0,ml,,34000.0,3090.9,"정제수, 글리세린, 부틸렌글라이콜, 티트리잎수, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴카보네이트, 티트리잎추출물, 펜틸렌글라이콜, 1,2-헥산다이올, 라벤더오일, 티트리잎오일, 티트리추출물, 티트리꽃/잎/줄기추출물, 백미꽃추출물, 오렌지껍질오일, 접시꽃추출물, 병풀잎추출물, 유칼립투스잎추출물, 다이글리세린, 하이드로제네이티드폴리데센, 판테놀, 비닐다이메티콘, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이메티콘올, 트로메타민, 마데카소사이드, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 하이드로제네이티드레시틴, 소듐파이테이트, 알란토인, 베타-글루칸, 다이포타슘글리시리제이트, 세라마이드엔피, 4-터피네올, 토코페롤, 잔탄검, 리모넨, 리날룰"
pi_cream_A000000212725,cream,[피부장벽강화크림] 더하르나이 시카이드 밤 100ml기획(+앰플5ml*3p+크림5ml*2p),더하르나이,,,,A000000212725,olive_crwl_price_ingredient,100.0,110.0,ml,32000.0,23200.0,2109.1,"정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라에틸헥사노에이트, 다이프로필렌글라이콜, 세틸알코올, 글리세릴스테아레이트, 마이크로크리스탈린왁스, 비즈왁스, 시어버터, 폴리솔베이트60, 마카다미아씨오일, 올리브오일, 소듐하이알루로네이트, 세라마이드엔피, 티트리잎추출물, 오레가노잎추출물, 편백잎추출물, 흰버드나무껍질추출물, 락토바실러스/콩발효추출물, 쇠비름추출물, 육계나무껍질추출물, 황금추출물, 병풀추출물, 마데카소사이드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 바이오티노일헥사펩타이드-2아마이드, 팔미틱애씨드, 스테아릭애씨드, 스테아릴알코올, 아라키딜알코올, 카프릴릴글라이콜, 다이메티콘, 알지닌, 메틸프로판다이올, 미리스틸알코올, 카보머, 옥틸도데칸올, 하이드록시아세토페논, 알란토인, 토코페릴아세테이트, 판테놀, 글리세릴카프릴레이트, 에틸헥실글리세린, 잔탄검, 하이드로제네이티드레시틴, 1,2-헥산다이올, 다이소듐이디티에이"
pi_cream_A000000212882,cream,[눈가탄력UP] 빌리프 아쿠아 밤 아이젤 15ml,빌리프,,,,A000000212882,olive_crwl_price_ingredient,15.0,15.0,ml,37000.0,28400.0,18933.3,"정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 판테놀, 소듐카복시메틸스타치, 부틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 베타인, 트로메타민, 소듐폴리아크릴레이트, 알란토인, 락토바실러스/콩발효추출물, 레몬밤꽃/잎/줄기수*, 로즈마리잎수*, 유칼립투스잎추출물*, 폴스애플민트잎추출물*, 로즈힙열매추출물*, 타임잎추출물*, 효모/감자추출물발효여과물, 폴리글리세릴-10스테아레이트, 소듐하이알루로네이트, 효모/보리씨발효여과물, 폴리글리세릴-10올리에이트, 아이리쉬모스추출물, 소듐글루코네이트, 아데노신, 카페인, 메틸다이아이소프로필프로피온아마이드, 콜레스테롤, 글루타티온, 하이드로제네이티드레시틴, 변성알코올, 아스코빌테트라이소팔미테이트, 스쿠알란, 데사미도콜라겐, 오렌지껍질오일+, 라임전초오일+, 센티드제라늄꽃오일+, 로즈마리잎오일+, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰"
pi_cream_A000000212912,cream,[100시간보습] 비플레인 시카테롤 캡슐 베리어 크림 50ml,비플레인,,,,A000000212912,olive_crwl_price_ingredient,50.0,50.0,ml,,32000.0,6400.0,"정제수, 글리세린, 부틸렌글라이콜, 메틸프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리(C6-14올레핀), 비닐다이메티콘, 다이카프릴릴카보네이트, 프로판다이올, 글리세릴스테아레이트시트레이트, 나이아신아마이드, 아이소노닐아이소노나노에이트, 글리세레스-26, 다이아이소스테아릴말레이트, 세테아릴알코올, 1,2-헥산다이올, 병풀추출물(1.2%), 시어버터, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 글리세릴스테아레이트, 다이메티콘올, 세테아릴올리베이트, 솔비탄올리베이트, 소듐스테아로일글루타메이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 마카다미아씨오일, 트로메타민, 글루코오스, 에틸헥실글리세린, 아크릴레이트/암모늄메타크릴레이트코폴리머, 카카오씨추출물, 덱스트린, 세라마이드엔피, 아데노신, 다이소듐이디티에이, 콜레스테롤, 피토스핑고신, 실리카, 하이드로제네이티드레시틴, 베타-시토스테롤, 판테놀, 다이포타슘글리시리제이트, 알란토인, 피토스테롤, 펜틸렌글라이콜, 병풀잎추출물(1,750ppb), 소듐하이알루로네이트, 마데카소사이드, 백미꽃추출물, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 시트릭애씨드"
pi_cream_A000000213237,cream,[NEW/올영단독] 스킨푸드 캐롯 카로틴 릴리프 크림 기획(70ml+30ml),스킨푸드,,,,A000000213237,olive_crwl_price_ingredient,70.0,100.0,ml,,32000.0,3200.0,"정제수, 당근추출물, 아이소헥사데칸, 폴리글리세릴-6스테아레이트, 다이프로필렌글라이콜, 펜틸렌글라이콜, 글리세린, 부틸렌글라이콜, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 베타-글루칸, 카보머, 폴리글리세릴-6베헤네이트, 당근씨오일, 트로메타민, 세테아릴알코올, 미역추출물, 말토덱스트린, 사카라이드하이드롤리세이트, 소듐하이알루로네이트, 알란토인, 올리브오일, 광곽향오일, 라반딘오일, 살비아오일, 불가리스쑥오일, 오렌지껍질오일, 1,2-헥산다이올, 에틸헥실글리세린"
pi_cream_A000000213323,cream,[나띠PICK][흔적케어크림] 더마펌 수딩 리페어 토닝 크림 R4 50ml 기획 (+30ml),더마펌,,,,A000000213323,olive_crwl_price_ingredient,50.0,80.0,ml,,39000.0,4875.0,"정제수, 프로판다이올, 글리세린, 2,3-부탄다이올, 하이드로제네이티드폴리데센, 나이아신아마이드, 1,2-헥산다이올, 카프릴릭/카프릭/석시닉트라이글리세라이드, 만니톨, 바쿠치올, 토코페롤, 합성비즈왁스, 암모늄폴리아크릴로일다이메틸타우레이트, 글리세레스-26, 세테아릴올리베이트, 폴리솔베이트60, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 솔비탄세스퀴올리에이트, 마이크로크리스탈린셀룰로오스, 솔비탄올리베이트, 카보머, 글리세릴글루코사이드, 수크로오스, 트로메타민, 향료, 스쿠알란, 옥수수전분, 글루타티온, 다이프로필렌글라이콜, 에틸헥실글리세린, 아데노신, 하이드록시프로필메틸셀룰로오스, 포스파티딜콜린, 폴리글리세릴-10라우레이트, 부틸렌글라이콜, 다이소듐이디티에이, 황련뿌리추출물, 들깨잎추출물, 유칼립투스잎추출물, 치자추출물, 덱스트린, 벤질글라이콜, 베타-글루칸, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 카프릴릭/카프릭트라이글리세라이드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 소듐구아이아줄렌설포네이트, 알지닌, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘세틸포스페이트, 소듐서팩틴, 소듐폴리아크릴로일다이메틸타우레이트, 페룰릭애씨드, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 팔미토일트라이펩타이드-1, 카퍼트라이펩타이드-1, 글라이신, 세린, 아스파틱애씨드, 글루타믹애씨드, 류신, 라이신, 알라닌, 프롤린, 페닐알라닌, 트레오닌, 발린, 아이소류신, 타이로신, 히스티딘, 메티오닌, 시스테인"
pi_cream_A000000213383,cream,더마라인 디렉소 바이오 액티빙 PDRN 크림 100g,더마라인,,,,A000000213383,olive_crwl_price_ingredient,100.0,100.0,g(약 1ml 상당으로 근사),63000.0,44100.0,4410.0,"정제수, 부틸렌글라이콜, 스쿠알란, 글리세린, 세틸알코올, 나이아신아마이드, 카프릴릭/카프릭트라이글리 세라이드, 시어버터, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 글리세릴스 테아레이트, 1,2-헥산다이올, 에틸헥실팔미테이트, 코코-카프릴레이트/카프레이트, 스테아릴알코올, 폴리 아크릴레이트-13, 소듐디엔에이(10000ppm), 판테놀, 글리세레스-26, 폴리아이소부텐, 황금추출물, 스위 트아몬드오일, 다이메티콘, 세테아릴올리베이트, 알란토인, 하이드롤라이즈드콜라겐, 병풀추출물, 솔비탄올 리베이트, 폴리솔베이트20, 스테아릭애씨드, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 다이소듐이디 티에이, 아데노신, 팔미틱애씨드, 마데카소사이드, 아시아티코사이드, 아라키딕애씨드, 소듐하이알루로네 이트, 토코페롤, 미리스틱애씨드, 스타아니스추출물, 커먼자스민오일, 캐모마일꽃오일, 꿀풀추출물, 블래더 랙추출물, 아세틸헥사펩타이드-8, 팔미토일트라이펩타이드-1, 카퍼트라이펩타이드-1"
pi_cream_A000000213535,cream,[만능 시카밤] 프라나롬 시카롬 리페어 밤 40ml,프라나롬,,,,A000000213535,olive_crwl_price_ingredient,40.0,40.0,ml,,31000.0,7750.0,"정제수,시어버터,스위트브라이어씨 오일,아보카도 오일, 에버라스팅꽃오일,크랜베리씨오일,라벤더오일,라다넘 오일, 티트리잎 오일, 비타민나무열매 오일,로즈마리꽃 오일,잔탄검, 잘란검,토코페롤, 세테아릴알코올,세테아릴글루코사이드, 이눌린라우릴카바메이트,솔비탄카프릴레이트,소듐벤조 에이트,프로판다이올,벤조익애씨드,소듐하이드록사이드, 제라니올,*리날룰,*리모넨 (*에센셜 오일에서 자연적으로 발견되는 성분)"
pi_cream_A000000213953,cream,연작 카밍 앤 컴포팅 크림 60ml,연작,,,,A000000213953,olive_crwl_price_ingredient,60.0,60.0,ml,48000.0,40800.0,6800.0,"정제수,글리세린,부틸렌글라이콜,페닐트라이메티콘,다이글리세린,프로판다이올,1,2-헥산다이올,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,카보머,트로메타민,잔탄검,에틸헥실글리세린,병풀추출물,황련추출물,황금추출물,쇠비름추출물,호장근뿌리추출물,황벽나무껍질추출물,다이소듐이디티에이,스페인감초뿌리추출물,녹차추출물,로즈마리잎추출물,마트리카리아꽃추출물,광곽향오일,삼백초추출물,녹두씨추출물,황련뿌리추출물,개똥쑥추출물,카카오추출물,소듐하이알루로네이트,호호바씨오일,퀸즈랜드넛오일,카프릴릭/카프릭트라이글리세라이드,고삼뿌리추출물,덱스트린"
pi_cream_A000000214159,cream,[산뜻 진정 장벽크림] 키엘 칼렌듈라 꽃잎 크림 50ml,키엘,,,,A000000214159,olive_crwl_price_ingredient,50.0,50.0,ml,74000.0,58460.0,11692.0,정제수 다이메티콘 글리세린 프로필렌글라이콜 프로판다이올 판테놀 다이메티콘/피이지-10/15크로스폴리머 비사보롤 다이아이소프로필세바케이트 소듐클로라이드 페녹시에탄올 폴리메틸실세스퀴옥세인 클로페네신 레몬껍질오일 소듐시트레이트 포트마리골드꽃추출물(0.21%) 리모넨 피이지-10다이메티콘 트라이소듐에틸렌다이아민다이석시네이트 포트마리골드꽃(0.13%) 시트릭애씨드 다이프로필렌글라이콜 와일드제라늄오일 마트리카리아꽃오일 시트랄 시트로넬올 제라니올 파네솔 리날룰 토코페롤 카멜그라스오일 쓴쑥추출물
pi_cream_A000000214166,cream,[NO.1 국민수분크림] 키엘 울트라 훼이셜 크림 28ml 기획/단품,키엘,,,,A000000214166,olive_crwl_price_ingredient,28.0,28.0,ml,30000.0,22800.0,8142.9,정제수 글리세린 다이메티콘 스쿠알란 비스-피이지-18메틸에터다이메틸실레인 수크로오스스테아레이트 스테아릴알코올 피이지-8스테아레이트 미리스틸미리스테이트 살구씨오일 페녹시에탄올 아보카도오일 글리세릴스테아레이트 세틸알코올 쌀겨오일 올리브오일 클로페네신 스테아릭애씨드 팔미틱애씨드 카보머 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 트라이소듐에틸렌다이아민다이석시네이트 스위트아몬드오일 잔탄검 에틸헥실글리세린 소듐하이드록사이드 토코페롤 돌콩오일 슈도알테로모나스발효추출물 미리스틱애씨드 하이드록시팔미토일스핑가닌 살리실릭애씨드 해바라기씨오일 로즈마리잎추출물 시트릭애씨드
pi_cream_A000000214181,cream,[수부지 쿨링 케어] 키엘 오일 프리 젤 크림 28ml/50ml/150ml (기획/단품),키엘,,,,A000000214181,olive_crwl_price_ingredient,28.0,228.0,ml,30000.0,22800.0,1000.0,"정제수, 글리세린, 프로판다이올, 다이메티콘, 아이소노닐아이소노나노에이트, 하이드록시에틸피페라진에탄설포닉애씨드, 페녹시에탄올, 카보머, 부틸렌글라이콜, 클로페네신, 카프릴릴글라이콜, 다이메티콘올, 소듐하이드록사이드, 잔탄검, 펜틸렌글라이콜, 테트라소듐이디티에이, 토코페릴아세테이트, 멘톡시프로판다이올, 슈도알테로모나스발효추출물, 바이오사카라이드검-1, 사코신, 살리실릭애씨드"
pi_cream_A000000214201,cream,케어놀로지 리블루 울트라 리페어 크림 50ml,케어놀로지,,,,A000000214201,olive_crwl_price_ingredient,50.0,50.0,ml,49000.0,41650.0,8330.0,"정제수, 세틸에틸헥사노에이트, 글리세린, 프로판다이올, 1,2-헥산다이올, 스쿠알란, 다이카프릴릴카보네이트, 하이드록시아세토페논, 세테아릴올리베이트, 아라키딜알코올, 알지닌, 솔비탄올리베이트, 카보머, 베헤닐알코올, 하이드로제네이티드레시틴, 아라키딜글루코사이드, 알란토인, 잇꽃올레오좀, 호호바씨오일, 쑥국화추출물(블루탄지꽃오일), 마카다미아씨오일, 센티드제라늄꽃오일, 소듐하이알루로네이트, 글루코노락톤, 소듐벤조에이트, 소듐폴리글루타메이트, 하이드롤라이즈드콜라겐, 세라마이드엔피, 베타-글루칸, 유비퀴논, 시트로넬올, 제라니올, 리날룰, 시트랄, 리모넨"
