"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000165479","[수분 선크림] 라곰 셀러스 선 젤 플러스 40ml","라곰","40.0","40.0","ml","26000","23400","5850.0","정제수, 다이부틸아디페이트, C12-15알킬벤조에이트, 글리세린, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 폴리글리세릴-6스테아레이트, 실리카, 나이아신아마이드, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 에칠헥실트리아존, 세테아릴올리베이트, 솔비탄올리베이트, 다이프로필렌글라이콜, 세테아릴알코올, 판테놀, 글리세릴스테아레이트, 폴리글리세릴-6베헤네이트, 하이드록시아세토페논, 데실글루코사이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 오렌지껍질오일, 트로메타민, 카프릴릴글라이콜, 라벤더오일, 알란토인, 아데노신, 다이소듐이디티에이, 캐모마일꽃오일, 잔탄검, 우레아, 말토덱스트린, 하이드롤라이즈드식물성단백질, 1,2-헥산다이올, 다이포타슘글리시리제이트, 하이드록시프로필사이클로덱스트린, 헵타소듐헥사카복시메틸다이펩타이드-12, 글루타티온, 제라니올, 리날룰, 리모넨"
"A000000165563","[1+1/촉촉파데프리] 홀리카홀리카 모이스처 메이크업 선크림 60ml","홀리카홀리카","60.0","120.0","ml","","17000","1416.7","정제수, 다이부틸아디페이트, 티타늄디옥사이드, 프로판다이올, C12-15알킬벤조에이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 나이아신아마이드, 카프릴릭/카프릭/석시닉트라이글리세라이드, 에칠헥실트리아존, 펜틸렌글라이콜, 퉁퉁마디추출물, 병풀추출물, 쇠비름추출물, 약모밀추출물, 호호바씨오일, 1,2-헥산다이올, 글리세릴스테아레이트, 폴리글리세릴-3다이스테아레이트, 브이피/에이코신코폴리머, 코코-카프릴레이트/카프레이트, 폴리글리세릴-2카프레이트, 메틸프로판다이올, 폴리하이드록시스테아릭애씨드, 폴리아크릴레이트크로스폴리머-6, 수크로오스스테아레이트, 스테아릭애씨드, 다이카프릴릴카보네이트, 알루미나, 라우레스-23, 에틸헥실글리세린, 글리세릴카프릴레이트, 트라이에톡시카프릴릴실레인, 잔탄검, 알루미늄하이드록사이드, 글리세릴스테아레이트시트레이트, 아데노신, 스쿠알란, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리에터-1, t-부틸알코올, 토코페롤, 우레아, 카프릴릭/카프릭트라이글리세라이드, 바이오사카라이드검-1, 글리세릴글루코사이드, 다이아몬드가루, 자수정가루, 진주가루, 토르말린, 부틸렌글라이콜, 글리세린, 향료, 황색산화철, 적색산화철"
"A000000165615","[보송밀착/무기자차] 애즈이즈투비 퓨어 미네랄 선크림 50ml","애즈이즈투비","50.0","50.0","ml","","24000","4800.0","정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 프로판다이올, 프로필헵틸카프릴레이트, 아이소도데케인, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 다이카프릴릴카보네이트, 카프릴릴메티콘, 녹차추출물, 병풀추출물, 멕시칸치아씨추출물, 쇠비름추출물, 로즈마리잎추출물, 마트리카리아꽃추출물, 약모밀추출물, 연꽃꽃추출물, 풍선덩굴꽃/잎/덩굴추출물, 편백잎추출물, 불가리스쑥오일, 에키움 플란타기네움씨오일, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 메틸메타크릴레이트크로스폴리머, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 글리세릴카프릴레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 토코페롤, 부틸렌글라이콜, 이노시톨, 풀루란, 프룩토올리고사카라이드, 옥틸도데칸올, 글리세린, 마트리카리아꽃수, 해바라기씨오일불검화물"
"A000000165652","[저자극] 라운드랩 1025 독도 선크림 50ml","라운드랩","50.0","50.0","ml","25000","17500","3500.0","정제수, 다이부틸아디페이트, 프로판다이올, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 나이아신아마이드, 트로메타민, 폴리글리세릴-3다이스테아레이트, 1,2-헥산다이올, 펜틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 세테아릴알코올, 카프릴릴메티콘, 폴리실리콘-15, 해수, 소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 흰버드나무껍질추출물, 녹차추출물, 병풀잎추출물, 소나무잎추출물, 베르가모트잎추출물, 커피콩추출물, 오카무라큰실말추출물, 판테놀, 베타인, 알란토인, 에틸헥실글리세린, 아데노신, 폴리메틸실세스퀴옥세인, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 포타슘세틸포스페이트, 메틸프로판다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트시트레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 실리카, 폴리에터-1, 바이오사카라이드검-1, 데실글루코사이드, 토코페롤, 카보머"
"A000000167031","레이지소사이어티 히노키 선스크린 50ml","레이지소사이어티","50.0","50.0","ml","","14900","2980.0","정제수, 에칠헥실메톡시신나메이트, 에칠헥실살리실레이트, 다이메티콘, 부틸메톡시디벤조일메탄, 글리세린, 호모살레이트, 실리카, 부틸렌글라이콜, 세테아릴올리베이트, 솔비탄올리베이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 세틸알코올, 스테아릴알코올, 글리세릴스테아레이트, 피이지-100스테아레이트, 세테아릴알코올, 세테아릴글루코사이드, 글루코오스, 소듐하이알루로네이트, 알란토인, 판테놀, 편백수, 티트리추출물, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물
마트리카리아꽃추출물, 로즈마리잎추출물, 에틸헥실글리세린, 폴리아크릴아마이드, C13-14아이소알케인, 라우레스-7, 잔탄검, 하이드록시에틸셀룰로오스, 페녹시에탄올, 다이소듐이디티에이"
"A000000168260","[온가족선크림] 닥터디퍼런트 베리어 밸런스 선크림 40ml","닥터디퍼런트","40.0","40.0","ml","30000","25500","6375.0","정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 프로판다이올, 프로필헵틸카프릴레이트, 아이소도데케인, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴메티콘, 다이실록세인, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 폴리메틸실세스퀴옥세인, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 글리세릴카프릴레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 글리세릴스테아레이트, 세테아릴알코올, 세라마이드엔피, 스테아릭애씨드, 콜레스테롤, 테트라아세틸피토스핑고신, 글라이코스핑고리피드, 세라마이드에이피, 잔탄검"
"A000000168920","[수분선크림] 클레어스 올 데이 에어리 선스크린 SPF50+ PA++++ 50g","디어클레어스","50.0","50.0","g(약 1ml 상당으로 근사)","19500","16900","3380.0","정제수, 다이부틸아디페이트, 부틸옥틸살리실레
이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴
리실리콘-15, C12-15알킬벤조에이트, 에칠헥실트리아존,
비스-에칠헥실옥시페놀메톡시페닐트리아진, 폴리메틸실
세스퀴옥세인, 글리세린, 나이아신아마이드, 폴리글리세릴
-6스테아레이트, 세테아릴올리베이트, 마이크로크리스탈
린셀룰로오스, 판테놀, 실리카, 솔비탄올리베이트, 다이프
로필렌글라이콜, 하이드록시아세토페논, 폴리C10-30알
킬아크릴레이트, 폴리글리세릴-6베헤네이트, 알란토인,
카프릴릴글라이콜, 스테아릴알코올, 글리세릴스테아레이
트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,
트로메타민, 아데노신, 세테아릴알코올, 다이소듐이디티에
이, 부틸렌글라이콜, 쇠비름추출물, 알로에베라잎추출물,
참마뿌리추출물, 다시마추출물, 제비꽃꽃추출물, 당느릅나
무뿌리추출물, 다이포타슘글리시리제이트, 마카뿌리추출
물, 1,2-헥산다이올, 구기자추출물, 비치스트로베리추출
물, 불가리스매자뿌리추출물, 검은뽕나무열매추출물"
"A000000169474","[톤업선크림]스킨1004 마다가스카르 센텔라 톤 브라이트닝 톤업 선스크린 50ml","스킨1004","50.0","50.0","ml","20000","17000","3400.0","정제수, 다이부틸아디페이트, 티타늄디옥사이드, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, C12-15알킬벤조에이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실트리아존, 나이아신아마이드, 카프릴릴메티콘, 디에칠헥실부타미도트리아존, 1,2-헥산다이올, 펜틸렌글라이콜, 코코-카프릴레이트/카프레이트, 글리세린, 폴리하이드록시스테아릭애씨드, 다이메티콘/비닐다이메티콘크로스폴리머, 브이피/에이코신코폴리머, 트라이실록세인, 다이메티콘올, 스테아릭애씨드, 알루미나, 소듐폴리아크릴로일다이메틸타우레이트, 폴리아크릴레이트크로스폴리머-6, 하이드록시프로필메틸셀룰로오스스테아록시에터, 다이카프릴릴카보네이트, 황색산화철, 잔탄검, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 아데노신, 소듐폴리아크릴레이트, 병풀추출물, 적색산화철, 마데카소사이드(200 ppm), 피브이엠/엠에이코폴리머, 소듐하이알루로네이트, 폴리에터-1, t-부틸알코올, 트라넥사믹애씨드, 토코페롤, 몰로키아잎추출물, 보리추출물, 다이프로필렌글라이콜, 소듐팔미토일프롤린, 부틸렌글라이콜, 알바수련꽃추출물"
"A000000169506","[무기자차]스킨1004 마다가스카르 센텔라 에어핏 선크림 라이트 50ml","스킨1004","50.0","50.0","ml","","19000","3800.0","정제수, 징크옥사이드, 프로판다이올, 부틸렌글라이콜, 다이카프릴릴카보네이트, 카프릴릭/카프릭트라이글리세라이드, 벤조트라이아졸릴도데실p-크레솔, 폴리글리세릴-3다이스테아레이트, 나이아신아마이드, 카프릴릴메티콘, C12-15알킬벤조에이트, 1,2-헥산다이올, 펜틸렌글라이콜, 세테아릴알코올, 폴리하이드록시스테아릭애씨드, 글리세릴스테아레이트, 소듐폴리아크릴로일다이메틸타우레이트, 하이드롤라이즈드호호바에스터, 트라이에톡시카프릴릴실레인, 글리세릴스테아레이트시트레이트, 폴리아크릴레이트크로스폴리머-6, 메틸프로판다이올, 잔탄검, 에틸헥실글리세린, 아데노신, 병풀추출물(301 ppm), 폴리에터-1, t-부틸알코올, 토코페롤, 쇠비름추출물, 약모밀추출물, 바이오사카라이드검-1, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드"
"A000000170269","[톤업무기자차] 닥터디퍼런트 더블 디펜스 선블록 40ml","닥터디퍼런트","40.0","80.0","ml","32000","24000","3000.0","정제수, 징크옥사이드 (CI 77947), 사이클로헥사실록세인, 아이소노닐아이소노나노에이트, 카프릴릴메티콘,
프로판다이올, 프로필헵틸카프릴레이트, 부틸옥틸살리실레이트, 티타늄디옥사이드 (CI 77891), 칼라민, 아크릴레이트코폴리머, 헥실라우레이트, 실리카, 아이소도데케인, 폴리글리세릴-2아이소스테아레이트, 폴리글리세릴-6폴리하이드록시스테아레이트, 올리브오일, 불가리스쑥오일, 로즈마리잎오일, 두송열매오일, 갈바눔수지오일, 1,2-헥산다이올, 다이메티콘크로스폴리머, 메틸메타크릴레이트크로스폴리머, 마그네슘설페이트, 폴리하이드록시스테아릭애씨드, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 다이스테아다이모늄헥토라이트, 아크릴레이트/폴리트라이메틸실록시메타크릴레이트코폴리머, 코코-카프릴레이트/카프레이트, 폴리글리세릴-6폴리리시놀리에이트, 덱스트린팔미테이트, 솔비탄세스퀴올리에이트, 트라이에톡시카프릴릴실레인, 폴리C10-30알킬아크릴레이트, 알루미늄하이드록사이드, 스테아릭애씨드, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 솔비탄아이소스테아레이트, 토코페롤, 피브이피, 폴리글리세린-6, 아스코빌팔미테이트"
"A000000170877","[NCT 재민PICK] 이즈앤트리 히아루론산 워터리 선젤 50ml","이즈앤트리","50.0","50.0","ml","22000","13700","2740.0","정제수,부틸렌글라이콜,에칠헥실살리실레이트,호모살레이트,다이부틸아디페이트,나이아신아마이드,비스-에칠헥실옥시페놀메톡시페닐트리아진,사이클로펜타실록세인,메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀,폴리실리콘-15,디에칠아미노하이드록시벤조일헥실벤조에이트,1,2-헥산다이올,펜틸렌글라이콜,프랑스해안송껍질추출물,세라마이드엔피,병풀추출물,글리세린,쇠비름추출물,약모밀추출물,올리브오일,무화과추출물,소듐하이알루로네이트(500ppm),세테스-10,하이드로제네이티드레시틴,데실글루코사이드,프로판다이올,토코페롤,아스타잔틴,하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,아스코빌프로필하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,아데노신,잔탄검,세틸피이지/피피지-10/1다이메티콘,트로메타민,카보머,프로필렌글라이콜,에틸헥실글리세린 *히아루론산 1% 솔루션 5% 함유"
"A000000174056","미프 UV쉴드 백탁없는 선크림 50ml 기획(50ml*2ea)","미프","50.0","100.0","ml","","44000","4400.0","정제수,옥토크릴렌,에칠헥실메톡시신나메이트,변성알코올,에칠헥실살리실레이트,C12-15알킬벤조에이트,부틸메톡시디벤조일메탄,부틸렌글라이콜,실리카,글리세린,다이프로필렌글라이콜,비스-에칠헥실옥시페놀메톡시페닐트리아진,폴리메틸실세스퀴옥세인,에틸헥실올리베이트,소듐아크릴레이트코폴리머,오렌지껍질오일,카프릴릴글라이콜,폴리글리세릴-4올리에이트,아크릴레이트코폴리머,다이소듐이디티에이,카프릴릭/카프릭트라이글리세라이드,병풀잎추출물,1,2-헥산다이올,슈도알테로모나스발효추출물,오이풀뿌리추출물,스피드웰추출물,잔탄검,제비꽃꽃추출물,당느릅나무뿌리추출물,다시마추출물,리모니아아키디시마추출물,알로에베라잎추출물,참마뿌리추출물,에틸헥실글리세린,프롤린,세린,알라닌,소듐포스페이트,소듐하이드록사이드,마데카소사이드,리모넨"
"A000000179114","[1+1 올영기획] 닥터자르트 에브리선데이 모이스처라이징 선 30ml 1+1 기획세트","닥터자르트","30.0","60.0","ml","24000","14900","2483.3","정제수, 부틸렌글라이콜, 에칠헥실메톡시신나메이트, 호모살레이트, 에칠헥실살리실레이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리메틸실세스퀴옥세인, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 글리세린, 다이부틸아디페이트, 다이프로필렌글라이콜, 나이아신아마이드, 폴리실리콘-15, 1,2-헥산다이올, 베르가모트오일, 레몬껍질오일, 오렌지껍질오일, 라임전초오일, 오렌지꽃오일, 필리핀오렌지껍질오일, 라벤더오일, 로즈마리잎오일, 클레리오일, 펜틸렌글라이콜, 실리카, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 하이드록시아세토페논, 아이소헥사데칸, 폴리솔베이트80, C12-20알킬글루코사이드, 아크릴레이트코폴리머, 카프릴릴글라이콜, 트로메타민, 아데노신, 솔비탄올리에이트, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 하이드롤라이즈드글라이코사미노글리칸, 포스포리피드, 세라마이드엔피, 콜레스테롤, 알지닌, 피토스테롤, C14-22알코올, 다이소듐이디티에이, 리모넨, 리날룰"
"A000000179126","[수분선크림/화잘먹] 토코보 바이오 워터리 선크림 50mL SPF50+ PA++++","토코보","50.0","50.0","ml","24000","18000","3600.0","정제수, 다이부틸아디페이트, 프로판다이올, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 폴리글리세릴-3다이스테아레이트, 나이아신아마이드, 트로메타민, 세테아릴알코올, 1,2-헥산다이올, 디에칠아미노하이드록시벤조일헥실벤조에이트, 펜틸렌글라이콜, 폴리실리콘-15, 녹두추출물, 코튼추출물, 고삼뿌리추출물, 장엽대황뿌리/줄기추출물, 황금추출물, 황벽나무껍질추출물, 달맞이꽃꽃추출물, 당느릅나무뿌리추출물, 대왕송잎추출물, 칡뿌리추출물, 소듐하이알루로네이트, 코튼씨오일, 폴리메틸실세스퀴옥세인, 소듐폴리아크릴로일다이메틸타우레이트, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 포타슘세틸포스페이트, 글리세린, 글리세릴스테아레이트시트레이트, 이눌린라우릴카바메이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 아데노신, 부틸렌글라이콜, 토코페롤, 향료"
"A000000179351","[오선우pick/리뉴얼] 아누아 어성초 실키 모이스처 선크림 50ml 기획 (+10ml/+15ml증정)","아누아","50.0","75.0","ml","","25000","3333.3","정제수, 다이부틸아디페이트, 프로판다이올, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 글리세린, 나이아신아마이드, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 트로메타민, 1,2-헥산다이올, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 펜틸렌글라이콜, 부틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 약모밀추출물(3,000ppm), 감나무잎추출물, 포도추출물, 잇꽃꽃추출물, 커피콩추출물, 호장근뿌리추출물, 녹차추출물, 밤껍질추출물, 초피나무열매추출물, 트루로즈오브예리코추출물, 판테놀, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 포타슘세틸포스페이트, 메틸프로판다이올, 카보머, 글리세릴스테아레이트시트레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아데노신, 폴리에터-1, 바이오사카라이드검-1, 토코페롤, 에틸헥실글리세린"
"A000000180138","닥터지 브라이트닝 업 모이스처 선 50ml","닥터지","50.0","50.0","ml","","32000","6400.0","정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 프로판다이올, 다이프로필렌글라이콜, 카프릴릴메티콘, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 프로필헵틸카프릴레이트, 나이아신아마이드, 메틸트라이메티콘, 아이소도데케인, 코코-카프릴레이트/카프레이트, 판테놀, 티타늄디옥사이드, 다이스테아다이모늄헥토라이트, 타라열매추출물, 코토니추출물, 밀몽화꽃추출물, 프랑스해안송껍질추출물, 소듐하이알루로네이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 트라이메틸실록시실리케이트, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 페닐트라이메티콘, 폴리우레탄-15, 아크릴레이트/다이메티콘코폴리머, 다이카프릴릴카보네이트, 글리세릴카프릴레이트, 카프릴릴글라이콜, 알루미늄하이드록사이드, 에틸헥실글리세린, 아데노신, 토코페롤, 칼라민, 부틸렌글라이콜, 황색산화철, 적색산화철"
"A000000180552","[리뉴얼/판테놀5%] 듀이트리 어반쉐이드 더마판테놀5 수분장벽 선 40ml 1+1(기획/단품)","듀이트리","40.0","80.0","ml","","30000","3750.0","정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 판테놀(50,000ppm), 프로판다이올, 프로필헵틸카프릴레이트, 아이소도데케인, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴메티콘, 메틸메타크릴레이트크로스폴리머, 다이스테아다이모늄헥토라이트, 다시마추출물, 한련초잎추출물, 비타민나무열매오일, 자작나무수액, 하이드로제네이티드레시틴, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 글리세릴카프릴레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 토코페롤, 세라마이드엔피, 알란토인, 베타-시토스테롤, 피토스테롤, 글리세린, 다이프로필렌글라이콜, 부틸렌글라이콜, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드"
"A000000180600","[보송/톤업] 아크네스 3초 진정 선크림 50ml 1+1 기획","아크네스","50.0","100.0","ml","22000","20900","2090.0","정제수, 호모살레이트, 에칠헥실살리실레이트, 티타늄디옥사이드, 부틸옥틸살리실레이트, 부틸렌글라이콜, 디에칠
아미노하이드록시벤조일헥실벤조에이트, 아크릴레이트코폴리머, 변성알코올, 다이프로필렌글라이콜, 나이아신아
마이드, 실리카, C20-22알킬포스페이트, 아라키딜알코올, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 프로판다
이올, C20-22알코올, 베헤닐알코올, 알루미늄하이드록사이드, 스테아릭애씨드, 아라키딜글루코사이드, 카프릴릴
글라이콜, 포타슘세틸포스페이트, 솔비탄스테아레이트, 글리세린, 글리세릴스테아레이트, 하이드록시에틸아크릴레
이트/소듐아크릴로일다이메틸타우레이트코폴리머, 피이지-100스테아레이트, 에틸헥실글리세린, 토코페릴아세테
이트, 스쿠알란, 1,2-헥산다이올, 마이크로크리스탈린셀룰로오스, 폴리아크릴레이트크로스폴리머-6, 티트리잎오
일, 옥수수커넬추출물, 다이소듐이디티에이, 아데노신, 폴리솔베이트60, 셀룰로오스검, 알로에베라잎추출물, 참마
뿌리추출물, 다시마추출물, 당느릅나무뿌리추출물, 제비꽃꽃추출물, 솔비탄아이소스테아레이트, 하이알루로닉애씨
드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 글루코오스, 병풀추출물, 약모밀추출물, 프룩탄, 
트라이에톡시카프릴릴실레인, t-부틸알코올, 불가리스쑥추출물, 티트리잎추출물, 멕시칸치아씨추출물, 유제놀"
"A000000180853","[수분물떡선] 스킨푸드 베리 수분 선크림 50ml SPF50+ PA++++","스킨푸드","50.0","50.0","ml","24000","16800","3360.0","정제수, 다이부틸아디페이트, 프로판다이올, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 폴리글리세릴-3다이스테아레이트, 나이아신아마이드, 트로메타민, 세테아릴알코올, 1,2-헥산다이올, 디에칠아미노하이드록시벤조일헥실벤조에이트, 펜틸렌글라이콜, 폴리실리콘-15, 로우스위트블루베리추출물(100 ppm), 검은뽕나무열매추출물, 구기자추출물, 불가리스매자뿌리추출물, 비치스트로베리추출물(25 ppb), 올리브오일, 분비나무오일, 로즈마리잎오일, 클레리오일, 캐모마일꽃오일, 멕시칸주니퍼오일, 마트리카리아꽃오일, 소듐폴리아크릴로일다이메틸타우레이트, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 포타슘세틸포스페이트, 글리세린, 부틸렌글라이콜, 글리세릴스테아레이트시트레이트, 이눌린라우릴카바메이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 아데노신, 토코페롤"
"A000000180854","[무기자차/비건] 스킨푸드 베리 진정 선크림 50ml SPF50+ PA++++","스킨푸드","50.0","50.0","ml","24000","16800","3360.0","'정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 프로판다이올, 프로필헵틸카프릴레이트, 다이카프릴릴카보네이트, 아이소도데케인, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴메티콘, 메틸메타크릴레이트크로스폴리머, 인디안구스베리열매추출물, 검은뽕나무열매추출물, 구기자추출물, 불가리스매자뿌리추출물, 비치스트로베리추출물, 올리브오일, 소듐하이알루로네이트, 분비나무오일, 로즈마리잎오일, 클레리오일, 캐모마일꽃오일, 멕시칸주니퍼오일, 마트리카리아꽃오일, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 폴리메틸실세스퀴옥세인, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 글리세릴카프릴레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 부틸렌글라이콜, 토코페롤"
"A000000180974","숨37 마이크로액티브 선 세럼 30ml/50ml 단품/기획","숨37","30.0","80.0","ml","45000","35600","4450.0","[30ml, 50ml 전 옵션 동일]
정제수, 에칠헥실메톡시신나메이트, 변성알코올, 다이아이소프로필세바케이트, 프로판다이올, 트로메타민, 드로메트리졸트리실록산, 테레프탈릴리덴디캠퍼설포닉애씨드, 글리세린, 나이아신아마이드, 페네틸벤조에이트, 페닐벤즈이미다졸설포닉애씨드, 폴리글리세릴-3다이스테아레이트, 다이메티콘, 1,2-헥산다이올, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 세테아릴알코올, 라우로일라이신, 판테놀, 에칠헥실트리아존, 글리세릴스테아레이트에스이, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리실리콘-11, 폴리아마이드-8, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 부틸렌글라이콜, 카보머, 글리세릴스테아레이트시트레이트, 소듐스테아로일글루타메이트, 석시노글리칸, 비니거, 아데노신, 잔탄검, 육두구추출물, 트라이소듐이디티에이, 하이드롤라이즈드하이알루로닉애씨드, 아시아티코사이드, 카프릴릴글라이콜, 데실글루코사이드, 마데카식애씨드, 아시아틱애씨드, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 플로레틴, 2,3-부탄다이올, 토코페롤, 효모폴리펩타이드, 해바라기씨오일, 베르가모트오일, 일랑일랑꽃오일, 다마스크장미꽃오일, *리모넨, *리날룰, *벤질벤조에이트, *시트로넬올, *벤질살리실레이트, *제라니올, *파네솔, *시트랄, *벤질알코올"
