"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000219387","[쿨링진정] 마몽드 카밍 샷 아줄렌 토너 300ml","마몽드","300.0","300.0","ml","20000","18000","600.0","마트리카리아꽃수, 정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 피피지-13-데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 나이아신아마이드, 에틸헥실글리세린, 소듐메타포스페이트, 소듐시트레이트, 시트릭애씨드, 구아이아줄렌(100ppm), 토코페롤"
"A000000260382","[NEW] 토리든 다이브인 저분자 히알루론산 스킨 부스터 200ml","토리든","200.0","200.0","ml","","18000","900.0","정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 피토스핑고신, 알란토인, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드(200ppm), 소듐아세틸레이티드하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 엑토인, 감초추출물, 2,3-부탄다이올, 트레할로오스, 버지니아풍년화잎추출물, 캐모마일꽃추출물, 글리세레스-26, 펜틸렌글라이콜, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, C14-22알코올, C12-20알킬글루코사이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 트로메타민, 다이소듐이디티에이, 말라카이트추출물, 에틸헥실글리세린, 황금추출물, 모란뿌리추출물"
"A000000179544","[트러블완화/수분진정] 비플레인 시카테롤 토너 200ml","비플레인","200.0","200.0","ml","24000","16800","840.0","정제수, 프로판다이올, 병풀추출물(2%), 1,2-헥산다이올, 베타-시토스테롤"
"A000000016751","라끄베르 옴므 리차지 애프터쉐이브 185ml","라끄베르","185.0","185.0","ml","","16000","864.9","정제수, 변성알코올, 부틸렌글라이콜, 피이지-40하이드로제네이티드캐스터오일, 1,2-헥산다이올, 메틸파라벤, 옥틸도데세스-16, 베타인, 소듐시트레이트, 트라이소듐이디티에이, 시트릭애씨드, 소듐폴리아크릴레이트, 마카뿌리추출물, 판테놀, 솔비톨, 조류추출물, 보검선인장추출물, 페녹시에탄올, 포타슘솔베이트, 향료, 리날룰, 리모넨, 벤질벤조에이트, 알파-아이소메틸아이오논"
"A000000185156","라끄베르 옴므 리차지 시카 애프터쉐이브 185ml","라끄베르","185.0","185.0","ml","","16000","864.9","정제수 ,변성알코올 ,다이프로필렌글라이콜 ,글리세린 ,나이아신아마이드 ,1,2-헥산다이올 ,피이지-40하이드로제네이티드캐스터오일 ,메틸글루세스-20 ,판테놀(5000ppm) ,부틸렌글라이콜 ,마카뿌리추출물 ,아데노신 ,트로메타민 ,트라이소듐이디티에이 ,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 ,병풀잎추출물(100 ppm) ,소듐하이알루로네이트 ,잔탄검 ,솔비톨 ,다이포타슘글리시리제이트(10 ppm) ,귤껍질추출물 ,조류추출물 ,페녹시에탄올 ,포타슘솔베이트 ,향료 ,리날룰 ,리모넨 ,벤질벤조에이트 ,알파-아이소메틸아이오논"
"A000000161036","레이지소사이어티 시카 애프터쉐이브 토너 스프레이 120ml","레이지소사이어티","120.0","120.0","ml","","14900","1241.7","정제수, 에탄올, 프로판다이올, 1,2-헥산다이올, 멘톨, 병풀추출물(1,000ppm), 부틸렌글라이콜, 호호바씨오일, 세틸에틸헥사노에이트, 콘민트오일, 로즈마리잎오일, 유칼립투스잎오일, 클로페네신, 에틸헥실글리세린, 리모넨"
"A000000115384","[응급진정/유수분케어]로벡틴 시카케어 밸런싱 토너 260ml","로벡틴","260.0","260.0","ml","25000","13750","528.8","정제수, 다이프로필렌글라이콜, 글리세린, 메틸프로판다이올, 프로판다이올, 1,2-헥산다이올, C12-14파레스-12, 판테놀, 마데카소사이드, 병풀추출물, 서양송악잎/ 줄기추출물, 사과추출물, 커먼자스민꽃수, 들깨잎추출물, 쑥국화추출물, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 다이소듐이디티에이, 비터아몬드커넬오일, 바닐라열매추출물, 부틸렌글라이콜"
"A000000158322","[톤/결개선] 원씽 나이아신아마이드 10% 토너 150ml","원씽","150.0","150.0","ml","14900","13400","893.3","나이아신아마이드, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 정제수"
"A000000222697","[수분유산균/대용량] 스튜디오17 워터부스트 히알루론 수분토너 300ml","스튜디오17","300.0","300.0","ml","","12500","416.7","정제수, 1,2-헥산다이올, 다이프로필렌글라이콜, 글리세린, 베타인, 프로판다이올, 판테놀, 부틸렌글라이콜, 에틸헥실글리세린, 하이드록시에틸셀룰로오스, 자일리틸글루코사이드, 알지닌, 카보머, 안하이드로자일리톨, 다이소듐이디티에이, 자일리톨, 글루코오스, 검은귀리추출물, 레시틴, 락토바실러스발효용해물, 소듐하이알루로네 이트(110,000 ppb), 포타슘솔베이트, 잔탄검, 베타-글루칸, 다이소듐포 스페이트, 폴리솔베이트60, 약모밀추출물, 하이드록시프로필트라이모 늄하이알루로네이트(1,000 ppb), 시트릭애씨드, 소듐포스페이트, 하이 드롤라이즈드하이알루로닉애씨드(100 ppb), 소듐아세틸레이티드하이 알루로네이트(100 ppb), 하이알루로닉애씨드(25 ppb), 소듐하이알루 로네이트크로스폴리머(10 ppb), 포타슘하이알루로네이트(2 ppb)"
"A000000214992","[1등토너/리필] 라운드랩 1025 독도 토너 200ml 리필팩","라운드랩","200.0","200.0","ml","11900","10900","545.0","정제수, 부틸렌글라이콜, 글리세린, 펜틸렌글라이콜, 프로판다이올, 아이리쉬모스추출물, 사탕수수추출물, 해수, 1,2-헥산다이올, 프로테아제, 베타인, 판테놀, 에틸헥실글리세린, 알란토인, 잔탄검, 다이소듐이디티에이"
"A000000150815","[기름종이토너] 아크네스 세범 밸런싱 스킨 200ml","아크네스","200.0","200.0","ml","16500","9900","495.0","세범 밸런싱 스킨 2.0(본품):  정제수*, 메틸프로판다이올, 1,2-헥산다이올*, 부틸렌글라이콜*, 글리세레스-26, 실리카, 판테놀, 칼라민, 다이소듐이디티에이*, 시트릭애씨드, 소듐하이알루로네이트, 레시틴, 글리세린*, 프로판다이올, 소듐하이알루로네이트크로스폴리머, 스쿠알란*, 퀸즈랜드넛오일*, 티트리잎추출물, 펜틸렌글라이콜, 병풀추출물, 알루미늄수크로오스옥타설페이트*, 유채스테롤*, 콜레스테롤*, 폴리글리세릴-10올리에이트*, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트*, 하이드롤라이즈드글라이코사미노글리칸, 소듐서팩틴*, 셀룰로오스*, 약모밀추출물, 벤질글라이콜, 하이드로제네이티드레시틴*, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이드록사이드, 토코페롤, 에틸헥실글리세린, 징크옥사이드*, 하이알루로닉애씨드, 라즈베리케톤"
"A000000121269","싸이닉 더 심플 카밍 토너 145ml","싸이닉","145.0","145.0","ml","18000","7900","544.8","정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 글리세레스-26, 펜틸렌글라이콜, 알바수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 소듐하이알루로네이트, 다이소듐이디티에이, 에칠헥실글리세린"
"A000000011084","엠도씨 릴리프 토닉 위드 애프터셰이브 150ml","엠도씨","150.0","150.0","ml","20000","17000","1133.3","정제수,사이클로펜타실록세인,글리세린,네오펜틸글라이콜다이헵타노에이트,메틸프로판다이올,하이드로제네이티드폴리(C6-14올레핀),쇠비름추출물,병풀추출물,무화과추출물,불등가사리추출물,칡뿌리추출물,스페인감초뿌리추출물,작약뿌리추출물,천궁뿌리추출물,녹차추출물,캐모마일꽃추출물,포도씨추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,블랙윌로우나무껍질추출물,알로에베라잎즙,수용성콜라겐,하이드로제네이티드레시틴,소듐하이알루로네이트,소듐폴리아크릴레이트,세틸알코올,베타인,부틸렌글라이콜,다이포타슘글리시리제이트,알란토인,아데노신,다이소듐이디티에이,잔탄검,세라마이드엔피,피피지-26-부테스-26,피이지-40하이드로제네이티드캐스터오일,향료,1,2-헥산다이올,페녹시에탄올,에틸헥실글리세린,아밀신남알,쿠마린,제라니올,부틸페닐메틸프로피오날,리날룰,시트로넬올,헥실신남알,리모넨,알파-아이소메틸아이오논"
"A000000011085","엠도씨 세붐 스트라이크 토너 150ml","엠도씨","150.0","150.0","ml","18000","15300","1020.0","정제수,에탄올,메틸프로판다이올,글리세린,알로에베라잎즙,베타인,병풀추출물,무화과추출물,녹차추출물,라임추출물,참당귀추출물,당근추출물,들깨잎추출물,보리지추출물,사탕무뿌리추출물,캐모마일꽃추출물,포트마리골드꽃추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,레몬밤꽃/잎/줄기수,버지니아풍년화꽃수,하이드로제네이티드레시틴,징크옥사이드,카올린,폴리메틸메타크릴레이트,알루미늄클로로하이드레이트,C12-14파레스-12,마이크로크리스탈린셀룰로오스,시트릭애씨드,부틸렌글라이콜,다이포타슘글리시리제이트,소듐시트레이트,실리카,살리실릭애씨드,세라마이드엔피,피이지-40하이드로제네이티드캐스터오일,향료,1,2-헥산다이올,페녹시에탄올,에틸헥실글리세린,리날룰,리모넨"
"A000000016873","[수분장벽토너] 유리아쥬 제모스 토너 250ml","유리아쥬","250.0","250.0","ml","28000","19900","796.0","정제수,온천수*,글리세린,부틸렌글라이콜,페녹시에탄올,소듐하이알루로네이트,피브이피,벤조익애씨드,트로메타민 *750,000ppm"
"A000000104144","크리니크 안티-블레미쉬 솔루션 클래리파잉 로션 200ml","크리니크","200.0","200.0","ml","44000","37400","1870.0","정제수, 변성알코올, 나일론-12, 부틸렌글라이콜, 살리실릭애씨드, 위치하젤, 슈가켈프추출물, 카페인, 슈크로오스, 글리세린, 아세틸글루코사민, 소르비톨, 바륨설페이트, 소듐바이카보네이트, 실리카, 디소듐이디티에이, 벤잘코늄클로라이드 [ILN32346]

*제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다.  최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다."
"A000000104970","크리니크 포 맨 워터리 모이스춰 로션 200ml","크리니크","200.0","200.0","ml","50000","42500","2125.0","정제수, 부틸렌글라이콜, 글리세린, 멘톨, 오이추출물, 사과추출물, 황금추출물, 큰실말추출물 , 슈가켈프추출물, 트레할로스, 슈크로오스, 카페인, 아세틸글루코사민, 에르고치오네인 , 폴리소르베이트20, 카프릴릴글라이콜, 소듐하이알루로네이트, 덱스트린, 헥실렌글라이콜, 시트릭애씨드, 디소듐이디티에이, 소듐시트레이트, 페녹시에탄올 (iln40454)

*제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다.  최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다."
"A000000104976","크리니크 포 맨 엑스폴리에이팅 토닉 200ml","크리니크","200.0","200.0","ml","43000","36550","1827.5","변성알코올, 정제수, 위치하젤, 부틸렌글라이콜, 살리실릭애씨드, 벤잘코늄클로라이드, 벤조페논-4, 소듐바이카보네이트, 디소듐이디티에이, 시트릭애씨드, 황색5호, 적색201호, 자색401호 (iln29486)

*제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다.  최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다."
"A000000113008","셀린저 리얼 토너 씨벅톤 200ml","셀린저","200.0","200.0","ml","","10000","500.0","정제수, 글리세린, 1,2-헥산다이올, 비타민나무추출물"
"A000000113009","셀린저 리얼 토너 카렌듈라 200ml","셀린저","200.0","200.0","ml","","10000","500.0","정제수, 글리세린, 1,2-헥산다이올, 포트마리골드꽃추출물"
"A000000113010","셀린저 리얼 토너 티트리 200ml","셀린저","200.0","200.0","ml","","10000","500.0","정제수, 글리세린, 1,2-헥산다이올, 티트리추출물"
"A000000113011","셀린저 리얼 토너 센텔라아시아티카 200ml","셀린저","200.0","200.0","ml","","10000","500.0","정제수, 병풀잎추출물, 1,2-헥산다이올"
"A000000113012","셀린저 리얼 토너 200ml 5종 택1","셀린저","200.0","200.0","ml","","10000","500.0","리얼 토너 로즈: 정제수, 글리세린, 1,2-헥산다이올, 장미추출물
리얼 토너 센텔라아시아티카: 정제수, 병풀잎추출물, 1,2-헥산다이올
리얼 토너 씨벅톤: 정제수, 글리세린, 1,2-헥산다이올, 비타민나무추출물
리얼 토너 카렌듈라: 정제수, 글리세린, 1,2-헥산다이올, 포트마리골드꽃추출물
리얼 토너 티트리: 정제수, 글리세린, 1,2-헥산다이올, 티트리추출물"
"A000000113806","[응급진정토닉] 아이소이 아크니 닥터 1st 컨트롤 토닉 90ml","아이소이","90.0","90.0","ml","28800","21600","2400.0","정제수, 다마스크장미꽃수, 글리세린, 부틸렌글라이콜, 에탄올, 실새삼씨추출물, 다마스크장미꽃오일, 만난, 알란토인, 소듐하이알루로네이트, 흰버드나무잎추출물, 올리브나무잎추출물, 병풀추출물, 베타-글루칸, 스페인감초뿌리추출물, 쇠뜨기추출물, 유채추출물, 약모밀추출물(어성초추출물), 밤껍질추출물, 붉나무충영추출물, 황금추출물, 모란뿌리추출물, 시트로넬올, 제라니올 *아이소이에서 사용하는 에탄올은 식물발효성분입니다."
"A000000115420","[각질케어/청정피부] 셀퓨전씨 트리악 pH 컨디션 토너 200ml","셀퓨전씨","200.0","200.0","ml","24000","13900","695.0","정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 펙틴, 흰버드나무껍질추출물, 클로렐라 에메르소니이추출물, 메도우스위트추출물,산소, 히비스커스꽃추출물, 소듐하이알루로네이트, 페퍼민트오일, 로즈마리잎오일, 멕시칸주니퍼오일, 라벤더오일, 베르가모트오일, 소듐락테이트, 락틱애씨드, 세라마이드엔피, 하이드로제네이티드레시틴, 수크로오스스테아레이트,콜레스테롤, 콜레스테릴마카다미에이트, 스테아릭애씨드, 팔미틱애씨드, 하이드롤라이즈드루핀단백질, 사카라이드아이소머레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 부틸렌글라이콜, 피이지-40하이드로제네이티드캐스터오일, 다이소듐이디티에이, 리모넨, 리날룰"
"A000000115910","[진정뿌토] 시카고 시카 엑스퍼트 미스트 토너 150ml","시카고","150.0","150.0","ml","","24000","1600.0","정제수, 글리세린, 베타인, 세리신, 벌사상자열매추출물, 겨우살이추출물, 편백잎추출물, 병풀추출물, 판테놀, 알란토인, 카보머, 알지닌, 밤껍질추출물, 화이트윌로우껍질추출물, 황금추출물, 모란뿌리추출물, 감초뿌리추출물, 베르가모트오일"
"A000000116659","[수분장벽토너] 유리아쥬 제모스 토너 500ml","유리아쥬","500.0","500.0","ml","","38000","760.0","정제수,온천수*,글리세린,부틸렌글라이콜,페녹시에탄올,소듐하이알루로네이트,피브이피,벤조익애씨드,트로메타민 *1,500,000ppm"
"A000000117997","썸바이미 아하바하파하 30 데이즈 미라클 토너 150ml","썸바이미","150.0","150.0","ml","21600","15100","1006.7","정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 티트리잎수, 폴리글리세릴-4카프레이트, 파파야열매추출물, 에스큘렌타렌즈콩씨추출물, 버지니아풍년화추출물, 연꽃추출물, 금사연둥지추출물, 소듐하이알루로네이트, 프룩탄, 알란토인, 아데노신, 하이드록시에틸우레아, 자일리톨, 살리실릭애씨드(100 ppm), 락토바이오닉애씨드(100 ppm), 시트릭애씨드(500 ppm), 소듐시트레이트, 1,2-헥산다이올, 벤질글라이콜, 에틸헥실글리세린, 라즈베리케톤, 페퍼민트오일"
"A000000121246","싸이닉 더 심플 카밍 토너 145ml","싸이닉","145.0","145.0","ml","18000","7900","544.8","정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 글리세레스-26, 펜틸렌글라이콜, 알바수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 소듐하이알루로네이트, 다이소듐이디티에이, 에칠헥실글리세린"
"A000000124495","클럽맨리저브 젠트진 에프터쉐이브 177ml","클럽맨피노드","177.0","177.0","ml","","20000","1129.9","변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올, 쿠마린, 유제놀, 리모넨, 리날룰, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물"
"A000000124496","클럽맨리저브 브랜디스파이스 에프터쉐이브 50ml","클럽맨피노드","50.0","50.0","ml","","9000","1800.0","변성알코올, 정제수, 향료, 리모넨, 한련초추출물, 황색5호"
"A000000124499","클럽맨리저브 브랜디스파이스 에프터쉐이브 177ml","클럽맨피노드","177.0","177.0","ml","","20000","1129.9","변성알코올, 정제수, 향료, 리모넨, 한련초추출물, 황색5호"
"A000000124501","클럽맨리저브 위스키우즈 에프터쉐이브 50ml","클럽맨피노드","50.0","50.0","ml","","9000","1800.0","변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올,신남알,쿠마린, 유제놀,리모넨, 리날룰, 청색1호, 적색504호, 황색4호"
"A000000124502","클럽맨리저브 위스키우즈 에프터쉐이브 177ml","클럽맨피노드","177.0","177.0","ml","","20000","1129.9","변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올,신남알,쿠마린, 유제놀,리모넨, 리날룰, 청색1호, 적색504호, 황색4호"
"A000000124503","클럽맨피노드 오리지날 에프터쉐이브로션 50ml","클럽맨피노드","50.0","50.0","ml","","9000","1800.0","변성알코올, 정제수, 향료, 벤질알코올, 벤질벤조에이트, 벤질살리실레이트, 시트랄, 시트로넬올, 리모넨, 제라니올, 하이드록시시트로넬알, 리날룰, 참나무이끼추출물, 나무이끼추출물, 황색4호, 황색5호"
"A000000124509","클럽맨피노드 머스크 에프터쉐이브코롱 177ml","클럽맨피노드","177.0","177.0","ml","","20000","1129.9","변성알코올, 정제수, 향료, 벤질알코올, 벤질살리실레이트, 시트랄, 시트로넬올, 참나무이끼추출물, 제라니올, 하이드록시시트로넬알, 리모넨, 리날룰, 적색227호, 황색5호"
"A000000125507","[1등토너]라운드랩 1025 독도 토너 200ml","라운드랩","200.0","200.0","ml","15000","13500","675.0","정제수, 부틸렌글라이콜, 글리세린, 펜틸렌글라이콜, 프로판다이올, 아이리쉬모스추출물, 사탕수수추출물, 해수, 1,2-헥산다이올, 프로테아제, 베타인, 판테놀, 에틸헥실글리세린, 알란토인, 잔탄검, 다이소듐이디티에이"
"A000000128107","닥터자르트 컨트롤에이 티트리먼트 토너 120ml (티트리 약산성 토너)","닥터자르트","120.0","120.0","ml","","24000","2000.0","정제수, 나이아신아마이드, 프로판다이올, 펜틸렌글라이콜, 쇠비름추출물, 티트리잎추출물, 병풀추출물, 무화과추출물, 녹차추출물, 버지니아풍년화추출물, 알로에베라잎추출물, 불등가사리추출물, 캐모마일꽃추출물, 실론시나몬나무껍질추출물, 프랑스해안송껍질추출물, 티트리잎오일, 하이드로제네이티드레시틴, 잇꽃씨오일, 옥틸도데세스-16, 소듐시트레이트, 스페인감초뿌리줄기/뿌리, 시트릭애씨드, 다이소듐이디티에이, 카프릴로일글라이신, 헥실렌글라이콜, 알란토인, 사코신, 세라마이드엔피, 살리실릭애씨드, 캠퍼, 실리카, 돌콩스테롤, 리놀레익애씨드, 카프릴릭/카프릭트라이글리세라이드, 포스포리피드, 4-터피네올, 메틸메타크릴레이트크로스폴리머, 에틸헥실글리세린, 1,2-헥산다이올"
"A000000129443","이즈앤트리 히아루론산 토너 200ml","이즈앤트리","200.0","200.0","ml","16000","12000","600.0","정제수,프로판다이올,1,2-헥산다이올,소듐하이알루로네이트,트레할로오스,소듐피씨에이,글리세린,하이알루로닉애씨드,알로에베라잎추출물,접시꽃뿌리추출물,만주자작나무수액,쇠비름추출물,하이드롤라이즈드소듐하이알루로네이트,베타-글루칸,판테놀,펜틸렌글라이콜,카프릴릴글라이콜,부틸렌글라이콜"
"A000000130513","리우젤 에프터 쉐이브 스킨 2종","리우젤","","","","17000","15900","","변성알코올,정제수,향료,비스-피이지-18메틸에터다이메틸실레인,벤조페논-4,피이지-7아모다이메티콘,트라이데세스-10,리날룰,피이지-45M,리모넨,벤질살리실레이트,쿠마린,베헨트라이모늄클로라이드,알파-아이소메틸아이오논,부틸페닐메틸프로피오날,하이드록시프로필사이클로덱스트린,다이메티콘,유제놀,메틸아이오논,버지니아풍년화잎추출물,쐐기풀잎추출물,쇠뜨기추출물,로즈마리추출물,시트랄,등색205호"
"A000000136077","마녀공장 비피다 바이옴 앰플 토너 400ml","마녀공장","400.0","400.0","ml","","25000","625.0","정제수, 부틸렌글라이콜, 글리세린, 프로판다이올, 펜틸렌글라이콜, 1,2-헥산다이올, 아이리쉬모스추출물, 사탕수수추출물, 베타인, 판테놀, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 클로렐라 불가리스추출물, 다이소듐이디티에이, 글루코오스, 잔탄검, 하이드로제네이티드레시틴, 프룩토올리고사카라이드, 프룩토오스, 비피다발효용해물(38ppm), 세라마이드엔피, 버지니아풍년화수, 토코페롤, 알란토인, 락토바실러스/호박발효추출물, 락토바이오닉애씨드, 소듐하이알루로네이트크로스폴리머, 자일리틸글루코사이드, 안하이드로자일리톨, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 쿠티박테리움 그라눌로숨발효추출여과물(10ppb), 자일리톨, 벤질글라이콜, 비피다발효여과물(2ppb), 락토바실러스발효용해물, 락토코쿠스발효용해물, 효모발효여과물, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 흰버드나무껍질추출물"
"A000000137388","[피지각질타파] 아크네스 포맨 퍼펙트 스킨 200ml","아크네스","200.0","200.0","ml","18000","10800","540.0","정제수, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 프로판다이올,글리세린, 병풀추출물, 무화과추출물, 쇠비름추출물, 로즈마리잎추출물, 마트리카리아꽃추출물, 당느릅나무뿌리추출물, 줄맨드라미씨추출물, 삼나무잎추출물, 연꽃잎추출물, 프랑스해안송껍질추출물, 하이드로제네이티드레시틴, 오렌지껍질오일, 팔마로사오일, 다마스크장미꽃오일, 옥틸도데세스-16, 부틸렌글라이콜, 글루코노락톤, 소듐시트레이트, 다이포타슘글리시리제이트, 아데노신, 시트릭애씨드, 다이소듐이디티에이, 살리실릭애씨드, 알란토인, 자일리틸글루코사이드, 안하이드로자일리톨, 세라마이드엔피, 자일리톨, 마데카소사이드, 글루코오스, 효모발효여과물, 하이드록시아세토페논, 에틸헥실글리세린, 리모넨, 제라니올

<증정품>
정제수, 작약나무껍질/수액추출물, 메틸프로판다이올, 사이클로펜타실록세인, 1,2-헥산다이올, 글리세린, 나이아신아마이드, 에틸헥실스테아레이트, 세테아릴알코올, 폴리솔베이트60, 다시마추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 올레라케아아크멜라추출물, 프랑스해안송껍질/싹추출물, 당느릅나무뿌리추출물, 줄맨드라미씨추출물, 삼나무잎추출물, 연꽃잎추출물, 프랑스해안송껍질추출물, 오렌지껍질오일, 하이드로제네이티드레시틴, 팔마로사오일, 다마스크장미꽃오일, 글리세릴스테아레이트, 다이메티콘, 솔비탄스테아레이트, 실리카, 부틸렌글라이콜, 자일리틸글루코사이드, 안하이드로자일리톨, 팔미틱애씨드, 스테아릭애씨드, 하이드로제네이티드코코넛오일, 자일리톨, 카보머, 트로메타민, 하이드로제네이티드팜커넬오일, 토코페릴아세테이트, 아데노신, 글루코오스, 셀룰로오스검, 하이드로제네이티드팜오일, 다이소듐이디티에이, 프룩토올리고사카라이드, 글루코노락톤, 베타-글루칸, 알란토인, 효모발효여과물, 미리스틱애씨드, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 마데카소사이드, 에틸헥실글리세린, 리모넨, 제라니올"
"A000000137445","비오템 옴므 아쿠아파워 토너 200ml","비오템","200.0","200.0","ml","63000","52290","2614.5","정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 디메치콘, 이소도데칸, 펜타에리스리틸테트라에칠헥사노에이트, 페녹시에탄올, 향료, 헥실렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 토코페릴아세테이트, 트리에탄올아민, 판테놀, 프룩토오스, 비에이치티, 글루코오스, 디메치콘올, 바이오사카라이드검-1, 아스코빌글루코사이드, 멘톡시프로판디올, 과물시계꽃씨오일, 행인오일, 옥수수오일, 비트레오실라발효물, 쌀겨오일, 리날룰, 리모넨, 우레아, 마그네슘피씨에이 포타슘피씨에이, 징크피씨에이, 2-올레아미도-1,3-옥타데칸디올, 부틸페닐메칠프로피오날, 벤질살리실레이트, 덱스트린, 쿠마린, 시트로넬올, 하이드록시이소헥실3-사이클로헥센카복스알데하이드 카퍼피씨에이, 아스파틱애씨드, 알라닌, 망가니즈글루코네이트, 헥실니코티네이트, 글루타믹애씨드, 슈크로오스"
"A000000137657","[촉촉스킨] 라네즈옴므 액티브워터 스킨 180ml","라네즈","180.0","180.0","ml","26000","18200","1011.1","정제수, 변성알코올, 다이프로필렌글라이콜, 글리세린, 피이지/피피지-17/6코폴리머, 피이지-60하이드로제네이티드캐스터오일, 옥틸도데세스-16, 향료, 해수, 부틸렌글라이콜, 프로판다이올, 에틸헥실글리세린, 리날룰, 소듐메타포스페이트, 1,2-헥산다이올, 리모넨, 헥실신남알, 바이오사카라이드검-1, 펜틸렌글라이콜, 알파-아이소메틸아이오논, 삼백초추출물, 꽃생강뿌리추출물, 마그네슘아스파테이트, 징크글루코네이트, 페녹시에탄올, 토코페롤, 칼슘글루코네이트, 카퍼글루코네이트, 다이소듐이디티에이"
"A000000141327","[각질쓱싹] 디오디너리 랙틱 애시드 10% + HA 30ml","디오디너리","30.0","30.0","ml","","14000","4666.7","정제수, 락틱애씨드, 글리세린, 펜틸렌글라이콜, 프로판다이올, 소듐하이드록사이드, 소듐하이알루로네이트크로스폴리머, 마운틴페퍼열매추출물, 마운틴페퍼잎추출물, 아라비아고무나무검, 잔탄검, 아이소세테스-20, 트라이소듐에틸렌다이아민다이석시네이트, 에틸헥실글리세린, 1,2-헥산다이올, 카프릴릴글라이콜"
"A000000141900","[1+1/모공케어] 유세린 더모리페어 솔루션 토너 200ml 더블 기획 (200ml+200ml)","유세린","200.0","600.0","ml","28000","26600","443.3","정제수, 다이프로필렌글라이콜, 페녹시에탄올, 글리세린, 1,2-헥산다이올, 글리세릴글루코사이드, 소듐시트레이트, 시트릭애씨드, 소듐하이알루로네이트, 트라이소듐이디티에이, 코카미도프로필베타인, 데실글루코사이드"
"A000000143193","[탄력스킨] 라네즈옴므 블루에너지 스킨토너 180ml","라네즈","180.0","180.0","ml","30000","21000","1166.7","해수, 에탄올, 프로판다이올, 부틸렌글라이콜, 베타인, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 피피지-13-데실테트라데세스-24, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 향료, 트로메타민, 멘톡시프로판다이올, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 정제수, 페녹시에탄올, 스피룰리나 플라텐시스추출물"
