"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000216054","[NEW/매끈결광] 스킨푸드 블랙슈가 퍼펙트 첫세럼 더 에센셜 150ml","스킨푸드","150.0","150.0","ml","27000","18900","1260.0","정제수, 갈락토미세스발효여과물, 글리세린, 에탄올, 부틸렌글라이콜, 나이아신아마이드, 수크로오스(15,250 ppm), 프로판다이올, 1,2-헥산다이올, 하이드록시아세토페논, 피피지-13-데실테트라데세스-24, 버지니아풍년화추출물, 알지닌, 타마린드씨검, 글라이콜릭애씨드, 쌀발효여과물, 살리실릭애씨드, 아데노신, 보검선인장줄기추출물, 에틸헥실글리세린, 레몬추출물, 사과추출물, 오렌지추출물, 파파야열매추출물, 글루코오스, 소듐하이알루로네이트, 셀룰로오스검, 카라멜, 판테놀, 마트리카리아추출물, 잔탄검, 알로에베라잎추출물, 솔비나무줄기추출물, 소듐피씨에이, 소듐시트레이트, 락토바실러스발효용해여과물, 톳추출물, 당밀, 카프릴릴글라이콜, 향료, 리모넨, 시트랄"
"A000000216924","[7일체감/모공개선] 아로셀 보툴케어 모공 앰플 30ml","아로셀","30.0","30.0","ml","45000","32000","10666.7","정제수, 판테놀, 메틸프로판다이올, 프로판다이올, 나이아신아마이드, 글리세린, 1,2-헥산다이올, 하이드롤라이즈드하이알루로닉애씨드, C12-14파레스-12, 자일리톨, 트로메타민, 카보머, 에틸헥실글리세린, 잔탄검, 아데노신, 다이소듐이디티에이, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 아세틸글루코사민, 벤질글라이콜, 실베스트리스꽃담배잎세포배양물, 벌노랑이체세포배양추출물, 하이드롤라이즈드소듐하이알루로네이트, 소듐클로라이드, 해바라기씨오일, 토코페롤, 하이드로제네이티드레시틴, 세테아릴알코올, 하이드록시프로필트라이모늄하이알루로네이트, 스테아릭애씨드, 다이소듐포스페이트, 메티오닐알-클로스트리듐보툴리눔폴리펩타이드-1헥사펩타이드-40(100ppb), 하이알루로닉애씨드, 부틸렌글라이콜, 화이트루핀씨추출물, 포타슘포스페이트, 포타슘클로라이드, 소듐디엔에이, 세라마이드엔피, 하이드록시에틸셀룰로오스, 하이드롤라이즈드콜라겐, 석류추출물, 세라마이드엔에스, 피토스핑고신, 카퍼트라이펩타이드-1, 콜레스테롤, 세라마이드에이에스, 세라마이드에이피, 세라마이드이오피, 레스베라트롤"
"A000000216925","[30만콜라겐샷] 아로셀 슈퍼샷 콜트라 앰플 3X 30ml","아로셀","30.0","30.0","ml","45000","32000","10666.7","정제수, 글리세린, 다이프로필렌글라이콜, 부틸렌글라이콜, 나이아신아마이드, 프로판다이올, 1,2-헥산다이올, 수국잎소포, 하이드록시아세토페논, 카보머, 하이드롤라이즈드해면, 글리세레스-25피씨에이아이소스테아레이트, 트로메타민, 하이드롤라이즈드콜라겐, 아텔로콜라겐, 콜라겐추출물, 콜라겐, 콜라겐아미노산, 수용성콜라겐, 로진하이드롤라이즈드콜라겐, 수용성콜라겐크로스폴리머, 판테놀, 세라마이드엔피, 베타-글루칸, 달팽이점액여과물, 에틸헥실글리세린, 잔탄검, 하이드롤라이즈드치자추출물, 하이드롤라이즈드맥아추출물, 아데노신, 하이드롤라이즈드삼색제비꽃추출물, 다이소듐이디티에이,소듐폴리아크릴레이트, 소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 카프릴릭/카프릭트라이글리세라이드, 하이드록시프로필트라이모늄하이알루로네이트, 하이드로제네이티드레시틴, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 헥사펩타이드-9,노나펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-5, 팔미토일헥사펩타이드-12, 팔미토일트라이펩타이드-1, 펜타펩타이드-3, 소듐아세틸레이티드하이알루로네이트, 트라이펩타이드-1, 포타슘코코일하이드롤라이즈드콜라겐, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트"
"A000000217292","라로슈포제 순수 비타민 C12 세럼 30ml","라로슈포제","30.0","30.0","ml","","57000","19000.0","비타c12세럼
정제수 아스코빅애씨드(12%) 다이메티콘 글리세린 변성알코올 포타슘하이드록사이드 폴리실리콘-11 실리카 펜타에리스리틸테트라에틸헥사노에이트 피이지-20메틸글루코오스세스퀴스테아레이트 소듐하이알루로네이트 아데노신 폴록사머338 암모늄폴리아크릴로일다이메틸타우레이트 하이드롤라이즈드하이알루로닉애씨드 카프릴릭/카프릭트라이글리세라이드 카프릴릴글라이콜 시트릭애씨드 라우레스-7 트라이소듐에틸렌다이아민다이석시네이트 비스-피이지/피피지-16/16피이지/피피지-16/16다이메티콘 아세틸다이펩타이드-1세틸에스터 잔탄검 펜틸렌글라이콜 폴리아크릴아마이드 C13-14아이소알케인 토코페롤 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트 살리실릭애씨드 향료"
"A000000217680","믹순 마스터 세럼 30ml","믹순","30.0","30.0","ml","","25000","8333.3","병풀추출물, 비피다발효추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 판테놀"
"A000000218545","에스트라 에이시카365 흔적진정세럼 pH4.5 40ml","에스트라","40.0","40.0","ml","38000","32300","8075.0","정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 베타인, 나이아신아마이드, 글루코노락톤, 1,2-헥산다이올, 다이에톡시에틸석시네이트, 트로메타민, 수크로오스스테아레이트, 스쿠알란, 하이드로제네이티드레시틴, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10라우레이트, 카보머, 카프릴릴메티콘, 폴리아크릴레이트크로스폴리머-6, 에틸헥실글리세린, 콜레스테롤, 잔탄검, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 소듐하이알루로네이트, 셀룰로오스검, 3-O-에틸아스코빅애씨드, 징크피씨에이, 소듐글루코네이트, 글리세릴카프릴레이트, 마데카소사이드, 소듐트라이메타포스페이트"
"A000000218586","[쾌속수분/온라인 단독]더마토리 히알샷 베리어 앰플 비5 100ml 대용량 기획(100ml+10ml)","더마토리","100.0","210.0","ml","38000","26600","1266.7","정제수, 글리세레스-26, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세린, 다이에톡시에틸석시네이트, 프로판다이올, 다시마추출물, 한련초잎추출물, 카바카바잎/뿌리/줄기추출물, 병풀추출물, 인삼열매추출물, 소듐하이알루로네이트(2,400ppm), 하이드로제네이티드레시틴, 락토바실러스발효물(9,790ppm), 하이드록시에틸우레아, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이프로필렌글라이콜, 베타인, 옥틸도데세스-16, 메틸프로판다이올, 잔탄검, 판테놀(1,000ppm), 에틸헥실글리세린, 아데노신, 카보머, 프룩토올리고사카라이드, 베타-글루칸, 다이소듐이디티에이, 알란토인, 트로메타민, 폴리쿼터늄-51, 하이드롤라이즈드하이알루로닉애씨드(60,000ppb), 하이드롤라이즈드소듐하이알루로네이트(10,000ppb), 토코페롤, 스쿠알란, 향료"
"A000000218641","[스무살 앰플] 아이디플라코스메틱 엑소브이 플러스 앰플 30ml","아이디플라코스메틱","30.0","30.0","ml","","35000","11666.7","정제수, 다이페닐다이메티콘, 펜틸렌글라이콜, 나이아신아마이드, 락토바실러스세포외소포, 해수, 한련초추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 알로에베라꽃추출물, 가지열매추출물, 드럼스틱씨오일, 호호바씨오일, 참산호말추출물, 울금뿌리추출물, 홀리바질잎추출물, 콜라겐, 당호박씨오일, 채찍산호추출물, 회화나무꽃추출물, 눈빛승마추출물, 황금추출물, 아르니카 몬타나꽃추출물, 감나무잎추출물, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트, 수용성콜라겐, 지모뿌리추출물, 살비아추출물, 바위돌꽃뿌리추출물, 쑥잎추출물, 맨드라미꽃추출물, 바위손추출물, 콜라겐추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 글리세린, 소듐피씨에이, 니코틴아마이드모노뉴클레오타이드, 부틸렌글라이콜, 아데노신, 소듐시트레이트 
, 1,2-헥산다이올, 시트릭애씨드, 판테놀, 카프릴릴글라이콜, 덱스트란, 글루타티온, 소듐콘드로이틴설페이트, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 폴리글리세릴-10다이아이소스테아레이트, 메나다이온, 하이드롤라이즈드엘라스틴, 하이드록시프로필트라이모늄하이알루로네이트, 헥사펩타이드-9, 노나펩타이드-1, 소듐아세틸레이티드하이알루로네이트, 트라이펩타이드-1, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1, 팔미토일펜타펩타이드-4, 아세틸테트라펩타이드-5, 하이드롤라이즈드소듐하이알루로네이트, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 피톨, 에탄올, 소듐벤조에이트, 향료"
"A000000218712","키엘 울트라 퓨어 세럼 30ml 2종 기획/단품","키엘","30.0","30.0","ml","49000","33070","11023.3","[울트라 퓨어 하이-포텐시 세럼 1.5% 히알루로닉애씨드] 정제수 글리세린 소듐하이알루로네이트 페녹시에탄올 클로페네신 테트라소듐글루타메이트다이아세테이트 시트릭애씨드 // [울트라 퓨어 하이-포텐시 세럼 5.0% 나이아신아마이드] 정제수 나이아신아마이드 글리세린 프로판다이올 메틸글루세스-20 하이드록시아세토페논 소듐하이알루로네이트 카프릴릴글라이콜 카보머 소듐하이드록사이드 // [울트라 퓨어 하이-포텐시 세럼 9.8% 글라이콜릭애씨드] 정제수 글라이콜릭애씨드 글리세린 변성알코올 소듐하이드록사이드 소듐하이알루로네이트 하이드록시에틸셀룰로오스"
"A000000218992","[속보습/흔적케어] 셀로라바이 4GF 더마 리페어 하이드로 세럼 30ml","셀로라바이","30.0","30.0","ml","","39900","13300.0","정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 글리세릴스테아레이트에스이, 세테아릴알코올, 락토바실러스발효물, 에스에이치-올리고펩타이드-1, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-19, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 펜틸렌글라이콜, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 아데노신, 부틸렌글라이콜, 하이드로제네이티드레시틴, 카프릴릴글라이콜, 소듐포스페이트, 카보머, 트로메타민, 다이소듐이디티에이"
"A000000218993","[모공쫀쫀] 셀로라바이 포텐션 모공 리무버 세럼 30ml","셀로라바이","30.0","30.0","ml","32900","26900","8966.7","정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 다이프로필렌글라이콜, 변성알코올, 나이아신아마이드, 1,2-헥산다이올, 판테놀, 살리실릭애씨드, 달맞이꽃꽃추출물, 칡뿌리추출물, 대왕소나무잎추출물, 당느릅나무뿌리추출물, 에틸헥실글리세린, 시트릭애씨드, 아데노신, 베타인, 락토바실러스발효용해물, 서양민들레잎추출물, 글루코오스, 수국잎추출물, 병풀잎추출물, 셀룰로오스검, 하이드록시아세토페논, 소듐시트레이트, 옥수수커넬추출물, 글리세레스-25피씨에이아이소스테아레이트, 잔탄검, 프룩탄, 다이소듐이디티에이"
"A000000218994","아렌시아 레드 스무디 세럼 30 50g","아렌시아","50.0","50.0","g(약 1ml 상당으로 근사)","42000","28600","5720.0","정제수, 글리세린, 나이아신아마이드, 알부틴, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 메틸프로판다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 치자추출물(706ppm), 에틸헥실글리세린, 덱스트린, 아데노신, 폴리글리세릴-10미리스테이트, 폴리글리세릴-10라우레이트, 인삼열매추출물(301ppm), 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아보카도열매추출물(300ppm), 양까막까치밥나무열매추출물(300ppm), 차가버섯추출물(300ppm), 케일잎추출물(300ppm), 피브이엠/엠에이코폴리머, 효모/쌀발효여과물(127ppm), 소듐하이알루로네이트, 페룰릭애씨드, 사탕무뿌리추출물, 월귤추출물, 프렌치로즈꽃추출물, 히비스커스꽃추출물, 로즈힙열매추출물, 헥사펩타이드-2, 수용성콜라겐(0.13ppm), 하이드롤라이즈드디엔에이, 바이오틴, 3-O-에틸아스코빅애씨드, 소듐아스코빌포스페이트, 아스코빅애씨드, 아스코빌글루코사이드, 토코페롤, 판테놀, 피리독신"
"A000000218995","[NEW/백옥광채] 아렌시아 라이스 뮤신 글로우 세럼 30 50g","아렌시아","50.0","50.0","g(약 1ml 상당으로 근사)","42000","28600","5720.0","쌀발효여과물(487,889ppm), 정제수, 1,2-헥산다이올, 글리세린, 나이아신아마이드, 효모/쌀발효여과물(18,000ppm), 카보머, 하이드롤라이즈드콜라겐, 세테아릴올리베이트, 트로메타민, 부틸렌글라이콜, 메틸프로판다이올, 펜틸렌글라이콜, 풀루란, 솔비탄올리베이트, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 카프릴릭/카프릭트라이글리세라이드, 쌀추출물(750ppm), 하이드로제네이티드레시틴, 소듐폴리아크릴레이트, 가르시니아열매추출물, 아데노신, 폴리글리세릴-10올리에이트, 폴리글루타믹애씨드, 폴리글리세릴-10스테아레이트, 다이소듐이디티에이, 잔탄검, 카프릴로일살리실릭애씨드, 폴리글리세릴-4카프레이트, 맥아추출물, 레틴알, 판테놀, 매듭풀추출물, 소듐아스코빌포스페이트, 토코페릴아세테이트, 레드신코나나무껍질추출물, 마누카잎추출물, 참마뿌리추출물(5ppm), 베타-글루칸, 하이드롤라이즈드옥수수전분, 글리세릴리놀리네이트, 글리세릴아라키도네이트, 트라넥사믹애씨드, 레티닐팔미테이트, 바이오틴, 수크로오스, 티아민에이치씨엘, 폴릭애씨드, 피리독신, 사이아노코발아민, 소듐콘드로이틴설페이트"
"A000000219212","[레티놀]SVR 리프팅 A 앰플 30ml 기획(+크림 10ml)/단품","SVR","30.0","40.0","ml","49000","41650","10412.5","정제수, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 나이아신아마이드, 보론나이트라이드, 호호바씨오일, 펜틸렌글라이콜, 1,2-헥산다이올, 글리세린, 글리세릴글루코사이드, 마이크로크리스탈린셀룰로오스, 라우릴글루코사이드, 폴리글리세릴-6라우레이트, 폴리솔베이트20, 소듐시트레이트, 카프릴릴글라이콜, 레티놀, 라이소레시틴, 스클레로튬검, 시트릭애씨드, 미리스틸글루코사이드, 풀루란, 잔탄검, 셀룰로오스검, 테트라소듐글루타메이트다이아세테이트, 토코페롤, 글라이코스핑고리피드, 글라이코리피드, 매스틱검, 레시틴, 실리카, 글리세릴카프릴레이트/카프레이트, 해바라기씨오일"
"A000000219286","[노화케어] 디오디너리 GF 15% 솔루션 30ml","디오디너리","30.0","30.0","ml","","24600","8200.0","정제수, 부틸렌글라이콜, 니코티아나 벤타미아나헥사펩타이드-40에스에이치-올리고펩타이드-1, 니코티아나 벤타미아나헥사펩타이드-40에스에이치-폴리펩타이드-76, 니코티아나 벤타미아나옥타펩타이드-30에스에이치-올리고펩타이드-2, 스클레로튬검, 글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 시트릭애씨드, 소듐시트레이트, 페녹시에탄올, 클로페네신."
"A000000219389","[화해1등/흔적진정] 마몽드 카밍 샷 아줄렌 흔적 수분앰플 50ml 기획","마몽드","50.0","50.0","ml","24000","20400","4080.0","정제수, 글리세린, 나이아신아마이드(40,000ppm), 프로판다이올, 1,2-헥산다이올, 베타인, 실리카, 피피지-13-데실테트라데세스-24, 마트리카리아꽃수, 카프릴릭/카프릭트라이글리세라이드, 카보머, 아가, 트로메타민, 에틸헥실글리세린, 소듐메타포스페이트, 멘톡시프로판다이올, 부틸렌글라이콜, 구아이아줄렌(100ppm), 향료, 토코페롤"
"A000000219713","도미나스 앳클리닉 보르피린 링클 샷 앰플 30ml","도미나스","30.0","30.0","ml","45000","36000","12000.0","정제수, 하이드로제네이티드폴리아이소부텐*, 글리세릴폴리메타크릴레이트, 다이메티콘, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 2,3-부탄다이올, 다이포타슘글리시리제이트, 메틸트라이메티콘, 판테놀, 폴리아크릴레이트크로스폴리머-6, 폴리실리콘-11, 프로필렌글라이콜, 옥틸도데칸올, 피이지-40하이드로제네이티드캐스터오일, 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린, 비스-피이지/피피지-20/5피이지/피피지-20/5다이메티콘, 메톡시피이지/피피지-25/4다이메티콘, 폴리메틸실세스퀴옥세인, 하이드록시프롤린, 잔탄검, 카프릴릭/카프릭트라이글리세라이드, 알란토인, 폴리글리세릴-10라우레이트, 다이프로필렌글라이콜, 덱스트린, 카카오씨추출물, 비사보롤, 하이알루로닉애씨드, 소듐하이알루로네이트, 토코페롤*, 트라넥사믹애씨드, 돌콩오일, 펜틸렌글라이콜, 지모뿌리추출물(20 ppm)*, 셀룰로오스, 콜레스테롤, 부틸렌글라이콜, 하이드로제네이티드레시틴, 소듐디엔에이**, 변성알코올, 하이드록시데실유비퀴논, 폴리글리세릴-10올리에이트, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 유비퀴논, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머, 파에오놀, 데사미도콜라겐, 글라이신, 프롤린, 트라이소듐이디티에이, 향료, 리모넨, 리날룰
* 보르피린™
** PDRN"
"A000000221651","[주름탄력]테라로직 레티날 주름탄력 앰플 30ml","테라로직","30.0","30.0","ml","58000","46400","15466.7","정제수, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 폴리메틸메타크릴레이트, 레틴알(3,000ppm), 소듐디엔에이, 하이드롤라이즈드디엔에이 연꽃잎추출물,아데노신,베타인,판테놀,유비퀴논,하이드로제네이티드레시틴,콜레스테롤,덱스트린,트라이헵타노인,프로필렌글라이콜,부틸렌글라이콜,피브이엠/엠에이코폴리머 카프릴릭/카프릭트라이글리세라이드,잔탄검,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,에틸헥실글리세린,카보머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,알지닌"
"A000000221815","[기미잡티] LBB 골드렐라 펩타이드 28 안티 멜라닌 에센스 50ml","LBB","50.0","50.0","ml","23000","13800","2760.0","정제수,글리세린,부틸렌글라이콜,나이아신아마이드,메틸글루세스-20,1,2-헥산다이올,탄제린열매수,베타인,소듐폴리아크릴로일다이메틸타우레이트,C12-14알케스-12,트레할로오스,에틸헥실글리세린,라벤더오일,말토덱스트린,아데노신,인도멀구슬나무잎추출물,카프릴릭,카프릭트라이글리세라이드,인도멀구슬나무꽃추출물,울금뿌리추출물,클로렐라발효물,세드랏껍질오일,자몽껍질오일,카카오추출물,덱스트린,필리핀오렌지전초오일,홀리바질잎추출물,참산호말추출물,하이드록시데실유비퀴논,폴리글리세릴-10올리에이트,하이드로제네이티드레시틴,토코페롤"
"A000000221943","닥터엘시아 젠틀 비타민 C 부스팅 세럼 30ml","닥터엘시아","30.0","30.0","ml","29000","24500","8166.7","정제수,비타민나무열매수,나이아신아마이드,프로판다이올,1,2-헥산다이올,녹차수,카프릴릭/카프릭트라이글리세라이드,캐스터오일/아이피디아이코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,잔탄검,3-O-에틸아스코빅애씨드,아데노신,다이소듐이디티에이,알란토인,비피다발효여과물,에틸헥실글리세린,부틸렌글라이콜,티트리잎추출물,카프릴릴글라이콜"
"A000000222554","[NEW/수분진정] 메이크프렘 히알 인테카 속수분 앰플 40ml","메이크프렘","40.0","40.0","ml","24000","16500","4125.0","병풀잎수, 정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 트라이프로필렌글라이콜, 하이드록시아세토페논, 부틸렌글라이콜, 카보머, 알지닌, 소듐하이알루로네이트(1,025ppm), 에틸헥실글리세린, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 다이소듐이디티에이, 하이드롤라이즈드치자추출물, 하이드롤라이즈드맥아추출물, 하이드롤라이즈드삼색제비꽃추출물, 잔탄검, 글리세레스-25피씨에이아이소스테아레이트, 피브이엠/엠에이코폴리머, 하이알루로닉애씨드(25ppm), 하이드롤라이즈드하이알루로닉애씨드(25ppm), 아시아티코사이드*, 아시아틱애씨드*, 마데카식애씨드*, 하이드로제네이티드레시틴, 폴록사머407, 시트릭애씨드, 소듐시트레이트, 소듐하이알루로네이트크로스폴리머(0.1ppm), 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물*, 해바라기씨오일*, 다이프로필렌글라이콜*, 에톡시다이글라이콜* (Inteca*)"
"A000000222711","[수분플럼핑] 라네즈 바운시&펌 세럼 30ml","라네즈","30.0","30.0","ml","45000","36000","12000.0","정제수, 프로판다이올, 글리세린, 메틸프로판다이올, 아이소노닐아이소노나노에이트, 나이아신아마이드, 1,2-헥산다이올, 폴리글리세린-3, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 부틸렌글라이콜, 트라이올레인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 하이드로제네이티드폴리(C6-20올레핀), 카보머, 에틸헥실글리세린, 펜틸렌글라이콜, 토코페롤, 아데노신, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 아스코빌테트라이소팔미테이트, 소듐메타포스페이트, 향료, 베타-글루칸, 살구씨오일, 잔탄검, 리날룰, 서양톱풀추출물, 동백나무씨추출물, 제라니올, 페룰릭애씨드, 카프릴릴글라이콜, 작약뿌리추출물, 황색5호, 적색227호, 수용성콜라겐, 식물성오일, 아세틸헵타펩타이드-4, 작약꽃추출물, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 아세틸테트라펩타이드-2, 아세틸옥타펩타이드-3"
"A000000222733","[패키지 리뉴얼]에스테덤 인텐시브 프로-콜라겐+ 세럼 30ml","에스테덤","30.0","30.0","ml","123000","98400","32800.0","정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 펜틸렌글라이콜, 자일로오스, 아이리쉬모스추출물, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 만니톨, 잔탄검, 프로필렌글라이콜, 카보머, 소듐락테이트, 향료, 폴리솔베이트20, 락틱애씨드, 카르노신, 다이소듐아데노신트라이포스페이트, 호스테일켈프추출물, 아세틸테트라펩타이드-9, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7, 헥사펩타이드-9"
"A000000222935","[모공샷앰플] 웰라쥬 하이퍼 펩타이드 보툴리들 앰플 50ml","웰라쥬","50.0","50.0","ml","32000","25600","5120.0","정제수, 부틸렌글라이콜, 글리세린, 프로판다이올, 1,2-헥산다이올, 판테놀, 카보머, 하이드록시아세토페논, 세틸에틸헥사노에이트, 에틸헥실팔미테이트, 스쿠알란, 트로메타민, 수크로오스다이스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 글리세레스-25피씨에이아이소스테아레이트, 하이드롤라이즈드해면, 에틸헥실글리세린, 하이드로제네이티드레시틴, 아데노신, 다이소듐이디티에이, 하이드롤라이즈드치자추출물, 하이드롤라이즈드맥아추출물, 시트릭애씨드, 하이드롤라이즈드삼색제비꽃추출물, 잔탄검, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 판토락톤, 트라이펩타이드-1(7,500ppb), 에스-클로스트리듐 보툴리눔올리고펩타이드-1(1,500ppb), 아세틸헥사펩타이드-8(1,000ppb), 팔미토일펜타펩타이드-4(1,000ppb), 소듐디엔에이, 소듐아세틸레이티드하이알루로네이트, 달맞이꽃꽃추출물, 칡뿌리추출물, 대왕소나무잎추출물, 당느릅나무뿌리추출물"
"A000000223183","[수분광/수분충전] 스튜디오17 워터부스트 히알루론 수분세럼 80ml","스튜디오17","80.0","80.0","ml","13500","11900","1487.5","정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 판테놀, 알지닌, 카보머, 베타인, 소듐하이알루로네이트(660,000ppb),에틸헥실글리세린, 시트릭애씨드, 아데노신, 자일리틸글루코사이드, 안하이드로자일리톨, 약모밀추출물, 다이소듐이디티에이, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 자일리톨, 잔탄검, 소듐시트레이트, 글루코오스, 락토바실러스발효용해물, 베타-글루칸, 검은귀리추출물, 레시틴, 하이드록시프로필트라이모늄하이알루로네이트(1000ppb), 포타슘솔베이트, 소듐아세틸레이티드하이알루로네이트(100ppb), 하이드롤라이즈드하이알루로닉애씨드 (100ppb), 폴리글리세릴-10라우레이트, 폴리글리세릴-4라우레이트, 하이알루로닉애씨드(25ppb), 카프릴릴/카프릴글루코사이드, 소듐하이알루로네이트크로스폴리머(10ppb), 포타슘하이알루로네이트(2ppb)"
"A000000223326","[수분세럼]아벤느 이드랑스 부스트 세럼 30ml 기획 (+에센스인로션25ml+클렌징젤15ml+시칼파트블레미쉬크림2ml)","아벤느","30.0","72.0","ml","48000","39900","5541.7","온천수
프로판다이올
글리세린
펜틸렌글라이콜
다이글리세린
1,2-헥산다이올
나이아신아마이드
소듐하이알루로네이트
베타인
시트릭애씨드
향료
피씨에이
폴리글리세릴-4카프레이트
스클레로튬검
소듐시트레이트
소듐하이드록사이드
정제수"
"A000000223345","[각질/피지] 아벤느 클리낭스 A.H.A 세럼 30ml 기획 (+에센스인로션25ml+클렌징젤15ml+블레미쉬크림2ml)","아벤느","30.0","72.0","ml","48000","39900","5541.7","온천수
글리세린
펜틸렌글라이콜
석시닉애씨드
락틱애씨드
소듐하이드록사이드
글루타믹애씨드
소듐벤조에이트
정제수
잔탄검"
"A000000223489","[윤빛광채] 설화수 윤조에센스 기획(30ml/60ml)","설화수","30.0","90.0","ml","55000","49500","5500.0","정제수, 변성알코올, 부틸렌글라이콜, 베타인, 1,2-헥산다이올, 비스-피이지-18메틸에터다이메틸실레인, 글리세릴폴리메타크릴레이트, 프로판다이올, 카보머, 피피지-13-데실테트라데세스-24, 트로메타민, 글리세릴카프릴레이트, 황금추출물, 에틸헥실글리세린, 향료, 아데노신, 리모넨, 덱스트린, 카카오추출물, 메틸트라이메티콘, 다이소듐이디티에이, 잔탄검, 셀룰로오스검, 카라기난, 꿀, 마데카소사이드, 지황뿌리추출물, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 3-O-에틸아스코빅애씨드, 타우린, 소엽맥문동뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 리날룰, 둥굴레뿌리줄기추출물, 바이오사카라이드검-1, 프로필렌글라이콜, 인삼추출물, 연꽃추출물, 낫토검, 대추추출물, 호두추출물, 매실추출물, 시트로넬올, 시트랄, 제라니올, 하이드로제네이티드레시틴, 토코페롤, 시트릭애씨드"
