"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000260416","모토몬트 말차 캄 페이셜 미스트 100ml","모토몬트","100.0","100.0","ml","28900","20810","2081.0","정제수, 트라이에틸헥사노인, 하이드로제네이티드폴리(C6-14올레핀), 나이아신아마이드, 글리세린, 1,2-헥산다이올, 황련뿌리추출물, 비타민나무오일, 돌콩추출물, 해바라기씨오일, 카카오추출물, 폴스애플민트잎추출물, 녹차추출물, 댑싸리추출물, 백미꽃추출물, 타임잎추출물, 락토바실러스발효용해물, 크리산텔룸 인디쿰추출물, 접시꽃추출물, 녹차수, 파파야열매추출물, 매실추출물, 사과추출물, 포도추출물, 부틸렌글라이콜, 트라이라우레스-4포스페이트, 하이드로제네이티드레시틴, 하이드록시아세토페논, 시트릭애씨드, 덱스트린, 소듐파이테이트, 소듐시트레이트, 펜틸렌글라이콜, 에틸헥실글리세린, 옥탄다이올, 판테놀, 토코페롤, 소듐디엔에이, 향료, 치자추출물"
"A000000260444","알파루틴 이지컨트롤 토너미스트 200ml","알파루틴","200.0","200.0","ml","","33000","1650.0","정제수, 트라이프로필렌글라이콜, 프로판다이올, 부틸렌글라이콜, 메틸프로판다이올, 글리세레스-26, 자일리톨, 1,2-헥산다이올, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 글리세레스-25피씨에이아이소스테아레이트, 에틸헥실글리세린, 사카라이드아이소머레이트, 아데노신, 다이소듐이디티에이, 메틸다이아이소프로필프로피온아마이드, 글리세린, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 옥수수커넬추출물, 시트릭애씨드, 소듐시트레이트, 병풀추출물, 소듐디엔에이, 미로탐누스 플라벨리폴리아잎/줄기 추출물, 프룩탄, 마편초추출물, 글루코오스, 아스코빅애씨드"
"A000000261322","차앤박 더마앤서 브라이트닝 부스터 TXA-PDRN 미스트 100ml","차앤박","100.0","100.0","ml","","18000","1800.0","정제수, 글리세린, 나이아신아마이드, 프로판다이올, 1,2-헥산다이올, 판테놀, 트라넥사믹애씨드(1%), 다이메티콘, 소듐시트레이트, 하이드록시에틸우레아, 하이드록시에틸피페라진에탄설포닉애씨드, 세린, 베타인, 하이드로제네이티드레시틴, 글루코노락톤, 피이지-60하이드로제네이티드캐스터오일, 솔비탄세스퀴올리에이트, 시트릭애씨드, 아데노신, 다이소듐이디티에이, 부틸렌글라이콜, 레시틴, 폴리솔베이트20, 아스코빅애씨드, 글루타티온, 사이아노코발아민, 소듐디엔에이(0.0001%), 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-10올리에이트, 해마토코쿠스 플루비알리스추출물, 라이소레시틴, 폴리글리세릴-10스테아레이트, 아스타잔틴, 토코페롤, 향료, 리모넨"
"A000000261389","[열감쿨링/휴대용] 유리아쥬 시카 데일리 마이크로 리페어링 미스트 50ml","유리아쥬","50.0","50.0","ml","","15000","3000.0","정제수, 메틸프로판다이올, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 에틸헥실글리세린, 쇠비름추출물, 소듐시트레이트, 하이드록시아세토페논, 폴리쿼터늄-51, 시트릭애씨드, 다이소듐이디티에이, 하이드로제네이티드레시틴, 판테놀, 병풀추출물, 무화과추출물, 세라마이드엔피, 락토코쿠스발효용해물, 프룩토올리고사카라이드, 향부자추출물, 사탕무뿌리추출물, 징크피씨에이, 베툴린, 포타슘락테이트, 락틱애씨드, 소듐클로라이드"
"A000000199400","식물나라 유채꿀 촉촉 멀티오일30mL","식물나라","30.0","30.0","ml","","17800","5933.3","정제수, 펜틸렌글라이콜, 글리세린, 메틸글루세스-20, 에탄올, 나이아신아마이드, 폴리글리세린-3, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 글라이코실트레할로오스, 카보머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 트로메타민, 하이드로제네이티드스타치하이드롤리세이트, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 향료, 잔탄검, 폴리쿼터늄-51, 소듐폴리아크릴레이트, 카카오씨추출물, 바이오사카라이드검-1, 베타-글루칸, 부틸렌글라이콜, 꿀추출물, 토코페롤, 아보카도오일, 해바라기씨오일, 유채씨오일, 리모넨, 알파-아이소메틸아이오논, 하이드록시시트로넬알"
"A000000206576","[시원하게 진정되는] 원오브뎀 카밍 샷 듀 드롭 미스트 150ml","원오브뎀","150.0","150.0","ml","","26000","1733.3","정제수, 변성알코올, 프로판다이올, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 사철쑥추출물, 글리세레스-25피씨에이아이소스테아레이트, 에틸헥실글리세린, 다이소듐이디티에이, 로즈마리잎오일, 애플민트잎추출물, 녹차추출물, 병풀추출물, 녹차수, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 타임추출물, 말굽잔나비버섯추출물"
"A000000206851","[쿨링/붓기완화] 메디톡스 뉴라덤 카밍 오로라 미스트 100ml","뉴라덤","100.0","100.0","ml","","27000","2700.0","정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 판테놀, 하이드로제네이티드레시틴, 세테아릴알코올, 솔비탄스테아레이트, 글리세릴스테아레이트, 자일리톨, 세라마이드엔피, 쇠비름추출물, 아데노신, 향료, 포스페이트버퍼드셀라인, 자일리틸글루코사이드, 안하이드로자일리톨, 인카르나타시계꽃전초추출물, 아르니카 몬타나꽃추출물, 참당귀뿌리추출물, 알파-글루칸올리고사카라이드, 에델바이스캘러스배양추출물, 겔리듐 카르틸라기네움추출물, 아세틸올리고펩타이드-99아마이드, 두충나무껍질추출물, 스테아릭애씨드, 당호박씨추출물, 당호박추출물, 세라마이드엔에스, 피토스핑고신, 카퍼트라이펩타이드-1, 콜레스테롤, 세라마이드에이에스, 세라마이드에이피, 트라이펩타이드-1, 팔미토일펜타펩타이드-4, 올리고펩타이드-1, 다이펩타이드-2, 세라마이드이오피"
"A000000207760","엠도씨 세붐 스트라이크 안티 트러블 미스트 55g","엠도씨","55.0","55.0","g(약 1ml 상당으로 근사)","23000","18400","3345.5","티트리잎수,부틸렌글라이콜,변성알코올,글리세린,쇠비름추출물,매실추출물,사과추출물,파파야열매추출물,포도추출물,병풀추출물,무화과추출물,하이드로제네이티드레시틴,옥틸도데세스-16,살리실릭애씨드,정제수,트로메타민,다이소듐이디티에이,세라마이드엔피,마데카소사이드,아시아티코사이드,마데카식애씨드,아시아틱애씨드,1,2-헥산다이올,폴리솔베이트20,에틸헥실글리세린"
"A000000213116","파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml","파이코어","100.0","100.0","ml","33000","25800","2580.0","정제수, 부틸렌글라이콜, 마이크로코쿠스발효용해물, 1,2-헥산다이올, 나이아신아마이드, 페닐트라이메티콘, 슈도알테로모나스발효추출물, 베타인, 글리세린, 세테아릴에틸헥사노에이트, 당아욱꽃추출물, 하이드로제네이티드레시틴, 팔미토일에스에이치-트라이펩타이드-4아마이드, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드콜라겐, 세라마이드엔피, 세라마이드에이피, 세라마이드이오피, 아데노신, 비타민나무열매추출물, 바이오틴, 아스코빅애씨드, 글루타티온, 폴릭애씨드, 이노시톨, 토코페릴아세테이트, 스위트아카시아꽃추출물, 제비꽃꽃추출물, 찔레꽃열매추출물, 동충하초추출물, 다시마추출물, 감태추출물, 미역추출물, 톳추출물, 모자반추출물, 바다포도추출물, 납작파래추출물, 자이언트켈프추출물, 소듐라우로일락틸레이트, 피토스핑고신, 콜레스테롤, 폴리글리세릴-10스테아레이트, 옥틸도데세스-16, 카보머, 잔탄검, 카프릴릴글라이콜, 에틸헥실글리세린, 펜틸렌글라이콜, 캐모마일꽃오일, 일랑일랑꽃오일, 베르가모트오일, 필리핀오렌지껍질오일, 스타아니스열매/씨오일, 스페인자스민꽃추출물, 올리브오일, 센티드제라늄꽃오일, 다마스크장미꽃오일, 클레리오일"
"A000000232191","[청담샵PICK/로션미스트] 온그리디언츠 스킨 베리어 속광 미스트 기획 (100ml+50ml+키링)","온그리디언츠","100.0","150.0","ml","25000","19900","1326.7","정제수, 글리세린, 트라이에틸헥사노인, 하이드로제네이티드폴리(C6-14올레핀), 다이프로필렌글라이콜, 트라이라우레스-4포스페이트, 판테놀, 하이드록시아세토페논, 부틸렌글라이콜, 과라나씨추출물, 도둑놈의지팡이뿌리추출물, 울금뿌리추출물, 메틸다이아이소프로필프로피온아마이드, 에틸헥실글리세린, 1,2-헥산다이올, 다이소듐이디티에이, 티트리잎오일, 글루타티온, 하이드로제네이티드레시틴, 세테아릴알코올, 카프릴릴글라이콜, 스테아릭애씨드, 폴리글리세릴-10라우레이트, 소듐하이알루로네이트, 세라마이드엔피, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 세라마이드엔에스, 세라마이드에이에스, 세라마이드에이피, 카퍼트라이펩타이드-1 , 트라이펩타이드-1, 팔미토일트라이펩타이드-1, 팔미토일펜타펩타이드-4, 헥사펩타이드-11, 헥사펩타이드-9, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트, 세라마이드이오피, 병풀추출물"
"A000000233080","[뿌리는8종콜라겐] 아로셀 슈퍼 콜라겐 앰플 미스트 80ml","아로셀","80.0","80.0","ml","","32000","4000.0","콜라겐수(634,285.4 ppm), 네오펜틸글라이콜다이헵타노에이트, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 글리세레스-26, 정제수, 스쿠알란, 하이드롤라이즈드콜라겐(5,104 ppm), 소듐클로라이드, 알란토인, 판테놀, 에틸헥실글리세린, 아데노신, 서양배추출물, 소듐시트레이트, 다이소듐이디티에이, 서양송악잎/줄기추출물, 한련초추출물, 스타이렌/브이피코폴리머, 해바라기씨오일, 비치스트로베리추출물, 사과나무잎추출물, 토코페롤, 소듐하이알루로네이트, 인도멀구슬나무잎추출물, 아르간커넬오일, 바쿠치올, 동백나무씨오일, 병풀잎소포, 메도우폼씨오일, 달맞이꽃오일, 호호바씨오일, 말토덱스트린, 아텔로콜라겐(7 ppm), 데사미도콜라겐(6.7 ppm), 마카다미아씨오일, 드럼스틱씨오일, 식물성오일, 글리세린, 수용성콜라겐(1.2 ppm), 프로판다이올, 콜라겐(0.7 ppm), 콜라겐아미노산(0.6 ppm), 하이드로제네이티드레시틴, 하이드롤라이즈드하이알루로닉애씨드, 화이트루핀씨추출물, 세라마이드엔피, 세틸에틸헥사노에이트, 콜레스테롤, 시트릭애씨드, 글리세릴올리에이트, 프로콜라겐(0.1 ppm), 소듐디엔에이, 트로메타민, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드케라틴, 유채스테롤, 하이드롤라이즈드엘라스틴, 올레익애씨드, 스테아릭애씨드, 라우릴글루코사이드, 미리스틸글루코사이드, 폴리글리세릴-6라우레이트, 사이아노코발아민, 토마토소포, 잔탄검, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트"
"A000000235232","[1초 수분결미스트] 에스네이처 아쿠아 스쿠알란 미스트 100ml 기획 (+수분크림 10ml)","에스네이처","100.0","110.0","ml","27000","19500","1772.7","정제수, 부틸렌글라이콜, 글리세린, 메틸프로판다이올, 폴리글리세릴-10라우레이트, 스쿠알란(10,000ppm), 버지니아풍년화잎추출물, 달맞이꽃꽃추출물, 녹차추출물, 글리세릴글루코사이드, 1,2-헥산다이올, 아데노신, 에틸헥실글리세린, 하이드로제네이티드레시틴, 소듐시트레이트, 석시닉애씨드, 다이소듐이디티에이, 잔탄검, 하이드록시아세토페논"
"A000000242587","[1+1+1/안개분사] 차앤박 프로폴리스 에너지 앰플 미스트 100ml 트리플 기획","차앤박","100.0","200.0","ml","24000","19800","990.0","정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 다이메티콘, 소듐시트레이트, 부틸렌글라이콜, 베타인, 하이드로제네이티드레시틴, 솔비톨, 피이지-60하이드로제네이티드캐스터오일, 솔비탄세스퀴올리에이트, 시트릭애씨드, 다이소듐이디티에이, 센티드제라늄꽃오일, 펜틸렌글라이콜, 프로폴리스추출물, 하이알루로닉애씨드, 판테놀, 하이드록시페닐프로파미도벤조익애씨드, 글루코놀락톤, 락토바이오닉애씨드, 판토락톤, 아스코빌팔미테이트, 시트로넬올, 제라니올"
"A000000246294","토리든 다이브인 저분자 히알루론산 크림 미스트 120ml","토리든","120.0","120.0","ml","20000","15000","1250.0","정제수, 트라이에틸헥사노인, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 판테놀(5,000ppm), 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트(200ppm), 알란토인, 글루타티온, 하이드로제네이티드레시틴, C13-16아이소알케인, 베타인, 소듐파이테이트, 트라이라우레스-4포스페이트, 헵틸운데실레네이트, 폴리글리세릴-10라우레이트, 벤질글라이콜, 폴리글리세릴-10미리스테이트, 하이드록시아세토페논, 프로판다이올, 에틸헥실글리세린, 글루코노락톤, 토코페롤"
"A000000247253","토리든 다이브인 저분자 히알루론산 크림 미스트 120ml 리필 기획 (+리필 120ml)","토리든","120.0","240.0","ml","31000","23250","968.8","정제수, 트라이에틸헥사노인, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 판테놀(5,000ppm), 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트(200ppm), 알란토인, 글루타티온, 하이드로제네이티드레시틴, C13-16아이소알케인, 베타인, 소듐파이테이트, 트라이라우레스-4포스페이트, 헵틸운데실레네이트, 폴리글리세릴-10라우레이트, 벤질글라이콜, 폴리글리세릴-10미리스테이트, 하이드록시아세토페논, 프로판다이올, 에틸헥실글리세린, 글루코노락톤, 토코페롤"
"A000000250477","[1초 수분결미스트] 에스네이처 아쿠아 스쿠알란 미스트 100ml 기획 (+수분크림 10ml+스티커)","에스네이처","100.0","110.0","ml","27000","19500","1772.7","[미스트]
정제수, 부틸렌글라이콜, 글리세린, 메틸프로판다이올, 폴리글리세릴-10라우레이트, 스쿠알란(10,000ppm), 버지니아풍년화잎추출물, 달맞이꽃꽃추출물, 녹차추출물, 글리세릴글루코사이드, 1,2-헥산다이올, 아데노신, 에틸헥실글리세린, 하이드로제네이티드레시틴, 소듐시트레이트, 석시닉애씨드, 다이소듐이디티에이, 잔탄검, 하이드록시아세토페논

[수분크림]
정제수, 스쿠알란(150,000ppm), 글리세린, 1,2-헥산다이올, 베타인, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 아세틸헥사펩타이드-8, 아데노신, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 알란토인, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴글라이콜"
"A000000251277","[1등 미스트] 아벤느 오 떼르말 300ml 3입 기획","아벤느","300.0","900.0","ml","54000","37900","421.1","아벤느 온천수(아쿠아)"
"A000000251742","[NEW/한정기획] 바이오던스 콜라겐 펩타이드 젤리 세럼 미스트 50ml 기획 (+콜라겐 겔 패드 10매)","바이오던스","50.0","50.0","ml","19000","16200","3240.0","콜라겐수(770,965ppm), 글리세린, 프로판다이올, 트라이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세레스-26, 정제수, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 칼슘락테이트, 아데노신, 다이소듐이디티에이, 갈락토미세스발효여과물, 사이아노코발아민, 치자추출물, 하이드롤라이즈드스클레로튬검, 카라기난, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 잔탄검, 캐롭검, 덱스트린, 수크로오스, 아세틸헥사펩타이드-8(1,000ppb), 콜라겐추출물(100ppb), 카퍼트라이펩타이드-1(0.1ppb), 트라이펩타이드-1(0.1ppb), 팔미토일트라이펩타이드-5(0.1ppb), 헥사펩타이드-9(0.1ppb), 팔미토일펜타펩타이드-4(0.1ppb), 올리고펩타이드-1(0.1ppb),팔미토일트라이펩타이드-38(0.1ppb), 펜타펩타이드-4(0.1ppb), 헥사펩타이드-12(0.1ppb)"
"A000000252323","[NEW/쿨링진정] 닥터지 레드 블레미쉬 쿨 수딩 젤리 미스트 50ml","닥터지","50.0","50.0","ml","15000","12000","2400.0","정제수, 글리세린, 부틸렌글라이콜, 자일리톨, 에리스리톨, 나이아신아마이드, 1,2-헥산다이올, 자일 리틸글루코사이드, 병풀추출물, 알로에베라잎추출물, 다시마추출물, 느릅나무뿌리추출물, 제비꽃꽃추출물, 말라카이트추출물,황련추출물, 백미꽃추출물, 병풀잎추출물, 비피다발효여과물, 락토바실러스발효물, 접시꽃추출물, 병풀꽃/잎/줄기추출물, 병풀뿌리추출물, 카카오추출물, 효모발효여과물, 티트리잎추출물, 글리세레스-26, 프로판다이올, 소듐클로라이드, 젤란검, 판테놀, 에틸헥 실글리세린, 아가, 안하이드로자일리톨, 소듐시트레이트, 알란토인, 만델릭애씨드, 솔비톨, 베타-글루칸, 덱스트린, 토코페롤, 마데카소사이드, 아시아티코사이드, 마데카식 애씨드, 엑토인, 아시아틱애씨드, 소듐하이알루로네이트 크로스폴리머, 다발방패버섯추출물, 치자추출물"
"A000000252324","[NEW/쿨링진정] 닥터지 레드 블레미쉬 쿨 수딩 젤리 미스트 100ml","닥터지","100.0","100.0","ml","24000","19200","1920.0","정제수, 글리세린, 부틸렌글라이콜, 자일리톨, 에리스리톨, 나이아신아마이드, 1,2-헥산다이올, 자일 리틸글루코사이드, 병풀추출물, 알로에베라잎추출물, 다시마추출물, 느릅나무뿌리추출물, 제비꽃꽃추출물, 말라카이트추출물,황련추출물, 백미꽃추출물, 병풀잎추출물, 비피다발효여과물, 락토바실러스발효물, 접시꽃추출물, 병풀꽃/잎/줄기추출물, 병풀뿌리추출물, 카카오추출물, 효모발효여과물, 티트리잎추출물, 글리세레스-26, 프로판다이올, 소듐클로라이드, 젤란검, 판테놀, 에틸헥 실글리세린, 아가, 안하이드로자일리톨, 소듐시트레이트, 알란토인, 만델릭애씨드, 솔비톨, 베타-글루칸, 덱스트린, 토코페롤, 마데카소사이드, 아시아티코사이드, 마데카식 애씨드, 엑토인, 아시아틱애씨드, 소듐하이알루로네이트 크로스폴리머, 다발방패버섯추출물, 치자추출물"
